fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env
889;662;657;24;376,0389413;101;745;-84,899;-99,624;14,725;1,173441383;4,577;3,938;1;esl;hw;530;-0,033460034;4,610460034;0,672460034;0,639;eslhw
606;593;389;24;365,9593279;101;741;-85,017;-102,43;17,413;1,20481786;4,56;3,938;1;esl;hw;530;-0,033758822;4,593758822;0,655758822;0,622;eslhw
919;720;650;20;399,9749762;101;745;-84,631;-99,308;14,677;1,17342345;4,577;3,938;1;esl;hw;530;-0,033460034;4,610460034;0,672460034;0,639;eslhw
668;631;513;20;410,0462281;101;746;-84,523;-101,382;16,859;1,199460502;4,539;3,938;1;esl;hw;530;-0,034129225;4,573129225;0,635129225;0,601;eslhw
848;761;615;20;388,0009789;101;745;-84,763;-99,582;14,819;1,17482864;4,603;3,938;1;esl;hw;530;-0,033004893;4,636004893;0,698004893;0,665;eslhw
780;736;590;20;430,9558906;101;741;-84,307;-100,07;15,763;1,186971426;4,656;3,938;1;esl;hw;530;-0,032083909;4,688083909;0,750083909;0,718;eslhw
735;663;570;24;403,9548449;101;742;-84,588;-100,671;16,083;1,190133352;4,543;3,938;1;esl;hw;530;-0,03405856;4,57705856;0,63905856;0,605;eslhw
634;606;511;24;419,0181367;101;740;-84,429;-101,696;17,267;1,204515036;4,539;3,938;1;esl;hw;530;-0,034129225;4,573129225;0,635129225;0,601;eslhw
654;647;495;24;382,0610996;101;740;-84,83;-101,446;16,616;1,195874101;4,539;3,938;1;esl;hw;530;-0,034129225;4,573129225;0,635129225;0,601;eslhw
1704;3268;3096;52;1240,031796;101;748;-79,717;-88,177;8,46;1,106125419;7,056;7,026;0;esl;esl;533;0,001654807;7,054345193;0,028345193;0,03;eslesl
2285;2784;3402;44;1279,183419;101;744;-79,582;-87,926;8,344;1,10484783;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
1829;3262;2960;48;1270,0851;101;748;-79,613;-88,257;8,644;1,108575233;7,05;7,026;0;esl;esl;533;0,001586564;7,048413436;0,022413436;0,024;eslesl
2303;3492;2048;44;1189,139543;101;746;-79,899;-88,463;8,564;1,107185321;7,044;7,026;0;esl;esl;533;0,001518254;7,042481746;0,016481746;0,018;eslesl
2644;2663;3477;48;1289,237179;101;747;-79,548;-87,648;8,1;1,101825313;7,042;7,026;0;esl;esl;533;0,001495469;7,040504531;0,014504531;0,016;eslesl
2056;3050;2240;48;1310,185598;101;750;-79,478;-89,143;9,665;1,121605979;7,048;7,026;0;esl;esl;533;0,001563801;7,046436199;0,020436199;0,022;eslesl
2158;2599;3036;44;1281,246881;101;744;-79,575;-88,681;9,106;1,114432925;7,053;7,026;0;esl;esl;533;0,001620693;7,051379307;0,025379307;0,027;eslesl
1889;2969;2525;44;1318,963633;101;750;-79,449;-89,094;9,645;1,121398633;7,056;7,026;0;esl;esl;533;0,001654807;7,054345193;0,028345193;0,03;eslesl
2811;2720;3506;44;1246,042402;101;749;-79,696;-87,418;7,722;1,096893194;7,04;7,026;0;esl;esl;533;0,001472677;7,038527323;0,012527323;0,014;eslesl
2079;3137;2364;48;1298,173744;101;749;-79,518;-88,87;9,352;1,117608592;7,06;7,026;0;esl;esl;533;0,001700265;7,058299735;0,032299735;0,034;eslesl
2275;3036;2000;48;1295,188028;101;750;-79,528;-89,179;9,651;1,121353486;7,048;7,026;0;esl;esl;533;0,001563801;7,046436199;0,020436199;0,022;eslesl
2171;3394;2427;44;1302,065468;101;744;-79,505;-88,378;8,873;1,111603044;7,043;7,026;0;esl;esl;533;0,001506862;7,041493138;0,015493138;0,017;eslesl
2476;3453;1976;48;1303,265267;101;745;-79,501;-88,41;8,909;1,112061484;7,044;7,026;0;esl;esl;533;0,001518254;7,042481746;0,016481746;0,018;eslesl
2678;2708;3354;44;1268,039614;101;749;-79,62;-87,717;8,097;1,101695554;7,044;7,026;0;esl;esl;533;0,001518254;7,042481746;0,016481746;0,018;eslesl
2865;2597;3364;44;1297,277307;101;750;-79,521;-87,631;8,11;1,101985639;7,047;7,026;0;esl;esl;533;0,001552417;7,045447583;0,019447583;0,021;eslesl
2085;3160;2303;44;1291,019557;101;746;-79,542;-88,895;9,353;1,117585678;7,047;7,026;0;esl;esl;533;0,001552417;7,045447583;0,019447583;0,021;eslesl
2309;2647;3251;48;1242,032103;101;746;-79,71;-88,226;8,516;1,106837285;7,048;7,026;0;esl;esl;533;0,001563801;7,046436199;0,020436199;0,022;eslesl
2685;2722;3304;52;1310,185598;101;750;-79,478;-87,755;8,277;1,104142027;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
2258;3235;1904;40;1258,151157;101;744;-79,654;-88,995;9,341;1,117269691;7,06;7,026;0;esl;esl;533;0,001700265;7,058299735;0,032299735;0,034;eslesl
1847;3094;3057;48;1263,085709;101;746;-79,637;-88,337;8,7;1,109245702;7,05;7,026;0;esl;esl;533;0,001586564;7,048413436;0,022413436;0,024;eslesl
1753;3148;2989;52;1274,185977;101;749;-79,599;-88,418;8,819;1,110792849;7,053;7,026;0;esl;esl;533;0,001620693;7,051379307;0,025379307;0,027;eslesl
2380;3216;1956;40;1313,205888;101;750;-79,468;-88,852;9,384;1,118085267;7,048;7,026;0;esl;esl;533;0,001563801;7,046436199;0,020436199;0,022;eslesl
2971;2586;3413;48;1275,066458;101;744;-79,596;-87,486;7,89;1,099125584;7,042;7,026;0;esl;esl;533;0,001495469;7,040504531;0,014504531;0,016;eslesl
2313;2851;3423;48;1256,99289;101;751;-79,658;-87,813;8,155;1,102375154;7,053;7,026;0;esl;esl;533;0,001620693;7,051379307;0,025379307;0,027;eslesl
2604;2708;3291;48;1305,968859;101;751;-79,492;-87,856;8,364;1,105218135;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
2166;3015;3341;44;1291,019557;101;749;-79,542;-87,856;8,314;1,104523396;7,047;7,026;0;esl;esl;533;0,001552417;7,045447583;0,019447583;0,021;eslesl
1866;3305;2638;48;1243,176584;101;750;-79,706;-88,529;8,823;1,110694302;7,053;7,026;0;esl;esl;533;0,001620693;7,051379307;0,025379307;0,027;eslesl
1622;3412;2755;48;1283,018213;101;744;-79,569;-88,429;8,86;1,111349898;7,07;7,026;0;esl;esl;533;0,00181378;7,06818622;0,04218622;0,044;eslesl
2534;3298;1914;48;1311,996937;101;745;-79,472;-88,612;9,14;1,11500906;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
1991;2738;2985;44;1293,995665;101;747;-79,532;-88,736;9,204;1,115727003;7,07;7,026;0;esl;esl;533;0,00181378;7,06818622;0,04218622;0,044;eslesl
2347;3150;1843;48;1289,237179;101;750;-79,548;-89,078;9,53;1,119801881;7,04;7,026;0;esl;esl;533;0,001472677;7,038527323;0,012527323;0,014;eslesl
2292;2903;3203;48;1215,99789;101;745;-79,802;-88,035;8,233;1,10316784;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
2767;2548;3374;48;1210,132212;101;750;-79,823;-87,755;7,932;1,099369856;7,043;7,026;0;esl;esl;533;0,001506862;7,041493138;0,015493138;0,017;eslesl
2272;3141;1983;44;1308,075529;101;748;-79,485;-89,048;9,563;1,120312009;7,044;7,026;0;esl;esl;533;0,001518254;7,042481746;0,016481746;0,018;eslesl
2278;3059;1971;44;1299,070801;101;750;-79,515;-89,17;9,655;1,121423631;7,055;7,026;0;esl;esl;533;0,001643437;7,053356563;0,027356563;0,029;eslesl
986;2173;1667;24;326,0114259;101;748;-85,519;-92,546;7,027;1,082168875;4,384;3,831;1;esl;hw;556;-0,036908648;4,420908648;0,589908648;0,553;eslhw
657;2082;1860;20;363,0218965;101;746;-85,052;-92,674;7,622;1,089615764;4,377;3,831;1;esl;hw;556;-0,037036087;4,414036087;0,583036087;0,546;eslhw
1234;2167;1711;24;360,0251345;101;750;-85,088;-92,214;7,126;1,08374859;4,415;3,831;1;esl;hw;556;-0,036346284;4,451346284;0,620346284;0,584;eslhw
1396;2017;1413;24;321,9829101;101;743;-85,573;-92,788;7,215;1,084313978;4,412;3,831;1;esl;hw;556;-0,036400563;4,448400563;0,617400563;0,581;eslhw
1075;2271;1664;20;330,0143474;101;746;-85,466;-92,244;6,778;1,079306391;4,391;3,831;1;esl;hw;556;-0,036781376;4,427781376;0,596781376;0,56;eslhw
1423;2130;1424;24;340,9830737;101;749;-85,324;-92,486;7,162;1,083938868;4,412;3,831;1;esl;hw;556;-0,036400563;4,448400563;0,617400563;0,581;eslhw
1113;2157;1615;20;331,9959771;101;745;-85,44;-92,532;7,092;1,083005618;4,394;3,831;1;esl;hw;556;-0,036726882;4,430726882;0,599726882;0,563;eslhw
1076;1921;1647;24;344,0589196;101;744;-85,285;-93,04;7,755;1,09093041;4,384;3,831;1;esl;hw;556;-0,036908648;4,420908648;0,589908648;0,553;eslhw
766;2156;1888;24;338,9478015;101;745;-85,35;-92,381;7,031;1,082378442;4,417;3,831;1;esl;hw;556;-0,036310115;4,453310115;0,622310115;0,586;eslhw
1164;2304;1742;20;357,0531109;101;744;-85,124;-91,959;6,835;1,080294629;4,389;3,831;1;esl;hw;556;-0,036817722;4,425817722;0,594817722;0,558;eslhw
1325;2201;1559;20;343,0305671;101;746;-85,298;-92,269;6,971;1,081725246;4,425;3,831;1;esl;hw;556;-0,036165573;4,461165573;0,630165573;0,594;eslhw
1345;2208;1533;24;339,9639145;101;749;-85,337;-92,267;6,93;1,081207448;4,425;3,831;1;esl;hw;556;-0,036165573;4,461165573;0,630165573;0,594;eslhw
801;2009;1926;20;352,9659577;101;746;-85,174;-92,59;7,416;1,087068824;4,392;3,831;1;esl;hw;556;-0,036763208;4,428763208;0,597763208;0,561;eslhw
1272;2237;1607;20;344,0589196;101;747;-85,285;-92,186;6,901;1,080916926;4,399;3,831;1;esl;hw;556;-0,036636127;4,435636127;0,604636127;0,568;eslhw
1275;2050;1473;24;344,0589196;101;749;-85,285;-92,796;7,511;1,088069414;4,412;3,831;1;esl;hw;556;-0,036400563;4,448400563;0,617400563;0,581;eslhw
725;2118;1862;20;364,0263501;101;746;-85,04;-92,543;7,503;1,088229069;4,417;3,831;1;esl;hw;556;-0,036310115;4,453310115;0,622310115;0,586;eslhw
472;1738;2147;24;338,9478015;101;748;-85,35;-92,876;7,526;1,08817809;4,377;3,831;1;esl;hw;556;-0,037036087;4,414036087;0,583036087;0,546;eslhw
1017;1963;1668;24;334,9907547;101;745;-85,401;-92,978;7,577;1,088722614;4,412;3,831;1;esl;hw;556;-0,036400563;4,448400563;0,617400563;0,581;eslhw
539;1893;1873;20;342,0052882;101;746;-85,311;-93,144;7,833;1,091816999;4,367;3,831;1;esl;hw;556;-0,037218433;4,404218433;0,573218433;0,536;eslhw
1305;2192;1495;24;331,9959771;101;745;-85,44;-92,409;6,969;1,081566011;4,425;3,831;1;esl;hw;556;-0,036165573;4,461165573;0,630165573;0,594;eslhw
919;2242;1750;24;324,9621813;101;747;-85,533;-92,316;6,783;1,079302725;4,407;3,831;1;esl;hw;556;-0,036491097;4,443491097;0,612491097;0,576;eslhw
1093;2165;1739;16;333,9895059;101;749;-85,414;-92,329;6,915;1,080958625;4,407;3,831;1;esl;hw;556;-0,036491097;4,443491097;0,612491097;0,576;eslhw
1660;1942;1266;24;317,0536967;101;749;-85,64;-92,725;7,085;1,082730033;4,367;3,831;1;esl;hw;556;-0,037218433;4,404218433;0,573218433;0,536;eslhw
966;1525;2140;28;324,9621813;101;748;-85,533;-92,884;7,351;1,085943437;4,394;3,831;1;esl;hw;556;-0,036726882;4,430726882;0,599726882;0,563;eslhw
832;2210;1938;24;334,9907547;101;747;-85,401;-92,126;6,725;1,078746151;4,392;3,831;1;esl;hw;556;-0,036763208;4,428763208;0,597763208;0,561;eslhw
838;2163;1731;24;317,9309599;101;745;-85,628;-92,595;6,967;1,081363573;4,415;3,831;1;esl;hw;556;-0,036346284;4,451346284;0,620346284;0,584;eslhw
743;1956;1696;20;350,0522079;101;746;-85,21;-93,22;8,01;1,094003051;4,389;3,831;1;esl;hw;556;-0,036817722;4,425817722;0,594817722;0,558;eslhw
758;2009;1648;20;327,9690194;101;749;-85,493;-93,177;7,684;1,089878704;4,391;3,831;1;esl;hw;556;-0,036781376;4,427781376;0,596781376;0,56;eslhw
1034;2244;1682;20;339,9639145;101;743;-85,337;-92,316;6,979;1,081781642;4,399;3,831;1;esl;hw;556;-0,036636127;4,435636127;0,604636127;0,568;eslhw
876;685;462;24;811,0223476;101;745;-81,561;-100,212;18,651;1,22867547;4,623;4,27;1;esl;hw;562;-0,032656284;4,655656284;0,385656284;0,353;eslhw
762;671;447;28;794,0225223;101;747;-81,653;-100,924;19,271;1,236010924;4,659;4,27;1;esl;hw;562;-0,032032049;4,691032049;0,421032049;0,389;eslhw
540;634;358;24;814,015775;101;744;-81,545;-102,679;21,134;1,259169784;4,659;4,27;1;esl;hw;562;-0,032032049;4,691032049;0,421032049;0,389;eslhw
1051;602;522;24;798,054997;101;745;-81,631;-99,422;17,791;1,217944163;4,682;4,27;1;esl;hw;562;-0,031635416;4,713635416;0,443635416;0,412;eslhw
1563;436;585;28;808,9707541;101;746;-81,572;-97,091;15,519;1,190249105;4,643;4,27;1;esl;hw;562;-0,03230897;4,67530897;0,40530897;0,373;eslhw
2210;568;638;24;810,0891609;101;744;-81,566;-94,333;12,767;1,156523551;4,639;4,27;1;esl;hw;562;-0,03237833;4,67137833;0,40137833;0,369;eslhw
2171;521;678;24;833,1684602;101;741;-81,444;-94,466;13,022;1,159889003;4,682;4,27;1;esl;hw;562;-0,031635416;4,713635416;0,443635416;0,412;eslhw
2181;514;716;24;839,1369043;101;741;-81,413;-94,396;12,983;1,159470846;4,681;4,27;1;esl;hw;562;-0,031652626;4,712652626;0,442652626;0,411;eslhw
1112;602;574;28;791,1026172;101;745;-81,669;-98,974;17,305;1,211891905;4,656;4,27;1;esl;hw;562;-0,032083909;4,688083909;0,418083909;0,386;eslhw
755;644;484;28;788,0119822;101;745;-81,686;-100,966;19,28;1,236025757;4,681;4,27;1;esl;hw;562;-0,031652626;4,712652626;0,442652626;0,411;eslhw
1745;438;698;24;840,1035527;101;744;-81,408;-96,116;14,708;1,180670204;4,65;4,27;1;esl;hw;562;-0,032187716;4,682187716;0,412187716;0,38;eslhw
1648;439;669;20;833,1684602;101;748;-81,444;-96,567;15,123;1,18568587;4,639;4,27;1;esl;hw;562;-0,03237833;4,67137833;0,40137833;0,369;eslhw
1210;546;548;20;813,079144;101;744;-81,55;-98,682;17,132;1,210079706;4,673;4,27;1;esl;hw;562;-0,031790419;4,704790419;0,434790419;0,403;eslhw
1624;470;571;24;782,9478237;101;742;-81,714;-96,796;15,082;1,184570575;4,623;4,27;1;esl;hw;562;-0,032656284;4,655656284;0,385656284;0,353;eslhw
1493;503;612;28;803,0319435;101;746;-81,604;-97,267;15,663;1,191939121;4,673;4,27;1;esl;hw;562;-0,031790419;4,704790419;0,434790419;0,403;eslhw
2248;648;708;24;823,0625119;101;742;-81,497;-94,063;12,566;1,154189725;4,643;4,27;1;esl;hw;562;-0,03230897;4,67530897;0,40530897;0,373;eslhw
2167;485;655;24;770,0746396;101;748;-81,786;-94,534;12,748;1,155870198;4,675;4,27;1;esl;hw;562;-0,031755951;4,706755951;0,436755951;0,405;eslhw
1735;462;670;24;817,020251;101;747;-81,529;-96,176;14,647;1,179653865;4,622;4,27;1;esl;hw;562;-0,032673683;4,654673683;0,384673683;0,352;eslhw
1193;628;596;24;798,054997;101;741;-81,631;-98,456;16,825;1,206110424;4,65;4,27;1;esl;hw;562;-0,032187716;4,682187716;0,412187716;0,38;eslhw
1711;417;678;24;826,1003788;101;748;-81,481;-96,31;14,829;1,181993348;4,682;4,27;1;esl;hw;562;-0,031635416;4,713635416;0,443635416;0,412;eslhw
745;648;511;20;850,0271968;101;742;-81,357;-100,906;19,549;1,240286638;4,675;4,27;1;esl;hw;562;-0,031755951;4,706755951;0,436755951;0,405;eslhw
2344;4055;3298;44;1131,964537;101;748;-80,113;-86,665;6,552;1,081784479;7,209;7,159;0;esl;esl;564;0,003372663;7,205627337;0,046627337;0,05;eslesl
2395;3683;3862;44;1129,101076;101;752;-80,124;-86,484;6,36;1,079376966;7,198;7,159;0;esl;esl;564;0,003250576;7,194749424;0,035749424;0,039;eslesl
2382;4165;3489;44;1162,071423;101;744;-79,999;-86,361;6,362;1,079525994;7,202;7,159;0;esl;esl;564;0,003294996;7,198705004;0,039705004;0,043;eslesl
2597;4338;3697;44;1164,21401;101;751;-79,991;-85,89;5,899;1,073745796;7,211;7,159;0;esl;esl;564;0,003394837;7,207605163;0,048605163;0,052;eslesl
3116;4030;2787;48;1123,137224;101;746;-80,147;-86,547;6,4;1,07985327;7,195;7,159;0;esl;esl;564;0,003217242;7,191782758;0,032782758;0,036;eslesl
2017;3514;3916;44;1107,982297;101;751;-80,206;-86,808;6,602;1,082313044;7,204;7,159;0;esl;esl;564;0,003317196;7,200682804;0,041682804;0,045;eslesl
1868;3795;3942;40;1149,033845;101;750;-80,048;-86,584;6,536;1,081651009;7,202;7,159;0;esl;esl;564;0,003294996;7,198705004;0,039705004;0,043;eslesl
2049;4009;4161;48;1140,073422;101;748;-80,082;-86,076;5,994;1,074848281;7,195;7,159;0;esl;esl;564;0,003217242;7,191782758;0,032782758;0,036;eslesl
2007;4162;3992;48;1153,009329;101;747;-80,033;-86,11;6,077;1,075931178;7,183;7,159;0;esl;esl;564;0,003083742;7,179916258;0,020916258;0,024;eslesl
2090;4060;4132;48;1177,152749;101;751;-79,943;-86,037;6,094;1,076229313;7,204;7,159;0;esl;esl;564;0,003317196;7,200682804;0,041682804;0,045;eslesl
1976;3692;3909;48;1144,017904;101;752;-80,067;-86,665;6,598;1,082405985;7,186;7,159;0;esl;esl;564;0,003117142;7,182882858;0,023882858;0,027;eslesl
2745;4393;3456;44;1122,103253;101;748;-80,151;-85,94;5,789;1,072226173;7,186;7,159;0;esl;esl;564;0,003117142;7,182882858;0,023882858;0,027;eslesl
2791;4063;3205;52;1147,183313;101;745;-80,055;-86,439;6,384;1,079745175;7,185;7,159;0;esl;esl;564;0,00310601;7,18189399;0,02289399;0,026;eslesl
2654;4143;3201;44;1137,189448;101;744;-80,093;-86,453;6,36;1,079407689;7,192;7,159;0;esl;esl;564;0,003183891;7,188816109;0,029816109;0,033;eslesl
1974;3736;3840;40;1131,182874;101;750;-80,116;-86,694;6,578;1,082105946;7,211;7,159;0;esl;esl;564;0,003394837;7,207605163;0,048605163;0,052;eslesl
3610;4270;2596;52;1172,014059;101;745;-79,962;-86,028;6,066;1,075861034;7,176;7,159;0;esl;esl;564;0,003005748;7,172994252;0,013994252;0,017;eslesl
2085;4250;3608;44;1146,127205;101;751;-80,059;-86,333;6,274;1,078367204;7,195;7,159;0;esl;esl;564;0,003217242;7,191782758;0,032782758;0,036;eslesl
1916;3902;3664;44;1167,973048;101;751;-79,977;-86,731;6,754;1,084449279;7,206;7,159;0;esl;esl;564;0,003339388;7,202660612;0,043660612;0,047;eslesl
2043;4063;3743;44;1186,951084;101;751;-79,907;-86,424;6,517;1,08155731;7,185;7,159;0;esl;esl;564;0,00310601;7,18189399;0,02289399;0,026;eslesl
3279;4396;2896;48;1155,135208;101;747;-80,025;-85,975;5,95;1,074351765;7,168;7,159;0;esl;esl;564;0,002916503;7,165083497;0,006083497;0,009;eslesl
1955;4073;3843;44;1174,174978;101;744;-79,954;-86,363;6,409;1,080158591;7,186;7,159;0;esl;esl;564;0,003117142;7,182882858;0,023882858;0,027;eslesl
3082;3867;2701;44;1178,237447;101;749;-79,939;-86,809;6,87;1,08594053;7,185;7,159;0;esl;esl;564;0,00310601;7,18189399;0,02289399;0,026;eslesl
2336;4164;3770;44;1151,152395;101;751;-80,04;-86,143;6,103;1,076249375;7,209;7,159;0;esl;esl;564;0,003372663;7,205627337;0,046627337;0,05;eslesl
1779;3750;4173;44;1166,092015;101;745;-79,984;-86,43;6,446;1,080591118;7,198;7,159;0;esl;esl;564;0,003250576;7,194749424;0,035749424;0,039;eslesl
2552;4346;3937;44;1156,998568;101;747;-80,018;-85,709;5,691;1,071121498;7,204;7,159;0;esl;esl;564;0,003317196;7,200682804;0,041682804;0,045;eslesl
2665;4059;3635;44;1153,009329;101;747;-80,033;-86,169;6,136;1,076668374;7,211;7,159;0;esl;esl;564;0,003394837;7,207605163;0,048605163;0,052;eslesl
2339;4045;3885;44;1167,16652;101;748;-79,98;-86,153;6,173;1,077181795;7,198;7,159;0;esl;esl;564;0,003250576;7,194749424;0,035749424;0,039;eslesl
2992;4411;3020;48;1167,16652;101;746;-79,98;-86,082;6,102;1,076294074;7,186;7,159;0;esl;esl;564;0,003117142;7,182882858;0,023882858;0,027;eslesl
2914;4306;3310;44;1186,951084;101;745;-79,907;-86,029;6,122;1,076614064;7,192;7,159;0;esl;esl;564;0,003183891;7,188816109;0,029816109;0,033;eslesl
1858;3854;3905;52;1159,131802;101;747;-80,01;-86,568;6,558;1,081964754;7,183;7,159;0;esl;esl;564;0,003083742;7,179916258;0,020916258;0,024;eslesl
3114;4511;3088;44;1176,069051;101;751;-79,947;-85,851;5,904;1,073848925;7,168;7,159;0;esl;esl;564;0,002916503;7,165083497;0,006083497;0,009;eslesl
1793;3336;4015;48;1107,982297;101;746;-80,206;-86,988;6,782;1,084557265;7,176;7,159;0;esl;esl;564;0,003005748;7,172994252;0,013994252;0,017;eslesl
2112;3944;4219;48;1136,14254;101;745;-80,097;-86,049;5,952;1,074309899;7,206;7,159;0;esl;esl;564;0,003339388;7,202660612;0,043660612;0,047;eslesl
3203;3530;2559;20;572,9712373;101;746;-83,07;-87,162;4,092;1,049259661;2,123;1,281;1;esl;hw;565;-0,087531227;2,210531227;0,929531227;0,842;eslhw
3507;3111;2027;24;561,0903782;101;750;-83,161;-87,662;4,501;1,054123928;2,135;1,281;1;esl;hw;565;-0,087220234;2,222220234;0,941220234;0,854;eslhw
3531;3251;2165;24;589,97393;101;745;-82,943;-87,397;4,454;1,053699529;2,164;1,281;1;esl;hw;565;-0,086468897;2,250468897;0,969468897;0,883;eslhw
3558;3167;1990;24;582,0131823;101;747;-83,002;-87,569;4,567;1,055022771;2,136;1,281;1;esl;hw;565;-0,087194319;2,223194319;0,942194319;0,855;eslhw
3644;3223;2758;20;581,0758435;101;744;-83,009;-86,874;3,865;1,046561216;2,131;1,281;1;esl;hw;565;-0,087323894;2,218323894;0,937323894;0,85;eslhw
3647;3220;3094;24;594,0634339;101;748;-82,913;-86,609;3,696;1,044576846;2,132;1,281;1;esl;hw;565;-0,087297978;2,219297978;0,938297978;0,851;eslhw
3481;2951;2089;20;589,97393;101;746;-82,943;-87,814;4,871;1,058727078;2,162;1,281;1;esl;hw;565;-0,086520699;2,248520699;0,967520699;0,881;eslhw
3579;3358;3148;24;576,0137111;101;749;-83,047;-86,512;3,465;1,041723361;2,125;1,281;1;esl;hw;565;-0,087479392;2,212479392;0,931479392;0,844;eslhw
