fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env;
290;1190;1254;32;987,0356099;101;744;-80,708;-96,951;16,243;1,201256381;5,735;5,142;1;1_hw;1_hw;607;-0,015152728;5,750152728;0,608152728;0,593;1_hw1_hw;
646;1384;917;32;1023,134717;101;743;-80,552;-96,81;16,258;1,201832357;5,712;5,142;1;1_hw;1_hw;607;-0,015480461;5,727480461;0,585480461;0,57;1_hw1_hw;
1056;694;1397;32;1017,027793;101;748;-80,578;-96,326;15,748;1,195437961;5,699;5,142;1;1_hw;1_hw;607;-0,01566629;5,71466629;0,57266629;0,557;1_hw1_hw;
887;1452;895;32;1016,091507;101;745;-80,582;-96,148;15,566;1,193169691;5,669;5,142;1;1_hw;1_hw;607;-0,016096755;5,685096755;0,543096755;0,527;1_hw1_hw;
785;1414;897;32;1028,093992;101;745;-80,531;-96,485;15,954;1,198110045;5,684;5,142;1;1_hw;1_hw;607;-0,015881237;5,699881237;0,557881237;0,542;1_hw1_hw;
442;1129;1297;32;1033,077306;101;746;-80,51;-96,84;16,33;1,202831946;5,718;5,142;1;1_hw;1_hw;607;-0,015394838;5,733394838;0,591394838;0,576;1_hw1_hw;
821;1359;804;36;984,9922678;101;750;-80,717;-96,819;16,102;1,199487097;5,688;5,142;1;1_hw;1_hw;607;-0,015823862;5,703823862;0,561823862;0,546;1_hw1_hw;
565;1274;946;32;1018,199364;101;747;-80,573;-97,297;16,724;1,207563328;5,699;5,142;1;1_hw;1_hw;607;-0,01566629;5,71466629;0,57266629;0,557;1_hw1_hw;
544;1341;955;32;1042,156211;101;744;-80,472;-97,046;16,574;1,205959837;5,669;5,142;1;1_hw;1_hw;607;-0,016096755;5,685096755;0,543096755;0,527;1_hw1_hw;
198;1212;1171;32;1029,989557;101;745;-80,523;-97,233;16,71;1,207518349;5,678;5,142;1;1_hw;1_hw;607;-0,015967376;5,693967376;0,551967376;0,536;1_hw1_hw;
755;1332;914;36;999,154897;101;746;-80,655;-96,802;16,147;1,200198376;5,669;5,142;1;1_hw;1_hw;607;-0,016096755;5,685096755;0,543096755;0,527;1_hw1_hw;
276;1199;1166;32;1032,126245;101;748;-80,514;-97,242;16,728;1,207765109;5,684;5,142;1;1_hw;1_hw;607;-0,015881237;5,699881237;0,557881237;0,542;1_hw1_hw;
400;986;1219;36;1039,99876;101;744;-80,481;-97,646;17,165;1,213280153;5,692;5,142;1;1_hw;1_hw;607;-0,015766528;5,707766528;0,565766528;0,55;1_hw1_hw;
512;1275;927;32;1034,982058;101;750;-80,502;-97,437;16,935;1,210367444;5,712;5,142;1;1_hw;1_hw;607;-0,015480461;5,727480461;0,585480461;0,57;1_hw1_hw;
965;1225;705;36;1013,054526;101;743;-80,595;-97,159;16,564;1,205521434;5,658;5,142;1;1_hw;1_hw;607;-0,016255164;5,674255164;0,532255164;0,516;1_hw1_hw;
241;1142;1173;36;1048,172645;101;745;-80,447;-97,451;17,004;1,211368976;5,688;5,142;1;1_hw;1_hw;607;-0,015823862;5,703823862;0,561823862;0,546;1_hw1_hw;
842;1084;652;32;1009,096782;101;747;-80,612;-98,191;17,579;1,21806927;5,665;5,142;1;1_hw;1_hw;607;-0,016154323;5,681154323;0,539154323;0,523;1_hw1_hw;
184;1084;979;32;1005,1545;101;745;-80,629;-98,467;17,838;1,221235536;5,684;5,142;1;1_hw;1_hw;607;-0,015881237;5,699881237;0,557881237;0,542;1_hw1_hw;
426;1191;923;32;1013,054526;101;744;-80,595;-97,931;17,336;1,215100192;5,658;5,142;1;1_hw;1_hw;607;-0,016255164;5,674255164;0,532255164;0,516;1_hw1_hw;
375;990;1152;28;1017,027793;101;748;-80,578;-97,938;17,36;1,215443421;5,665;5,142;1;1_hw;1_hw;607;-0,016154323;5,681154323;0,539154323;0,523;1_hw1_hw;
757;1284;802;32;1021,957467;101;747;-80,557;-97,255;16,698;1,2072818;5,647;5,142;1;1_hw;1_hw;607;-0,016413882;5,663413882;0,521413882;0,505;1_hw1_hw;
6499;6295;3669;48;1220,205059;101;744;-79,787;-82,034;2,247;1,028162483;9,989;9,386;0;1_hw;hw;626;0,028414924;9,960585076;0,574585076;0,603;1_hwhw;
6598;6491;4131;48;1264,249589;101;751;-79,633;-81,709;2,076;1,026069594;9,983;9,386;0;1_hw;hw;626;0,028371273;9,954628727;0,568628727;0,597;1_hwhw;
6345;6269;3713;44;1205,959773;101;748;-79,838;-82,125;2,287;1,028645507;9,988;9,386;0;1_hw;hw;626;0,028407652;9,959592348;0,573592348;0,602;1_hwhw;
6530;6456;5263;44;1256,12489;101;745;-79,661;-81,333;1,672;1,020988941;9,972;9,386;0;1_hw;hw;626;0,028291147;9,943708853;0,557708853;0,586;1_hwhw;
6505;6567;5977;40;1262,213501;101;748;-79,64;-80,992;1,352;1,016976394;9,988;9,386;0;1_hw;hw;626;0,028407652;9,959592348;0,573592348;0,602;1_hwhw;
5860;6503;6259;48;1190,235286;101;750;-79,895;-81,189;1,294;1,016196258;9,999;9,386;0;1_hw;hw;626;0,028487594;9,970512406;0,584512406;0,613;1_hwhw;
6180;6303;5449;52;1205,959773;101;747;-79,838;-81,507;1,669;1,020904832;9,996;9,386;0;1_hw;hw;626;0,028465804;9,967534196;0,581534196;0,61;1_hwhw;
6101;5965;3810;52;1164,21401;101;748;-79,991;-82,415;2,424;1,030303409;9,989;9,386;0;1_hw;hw;626;0,028414924;9,960585076;0,574585076;0,603;1_hwhw;
6351;6244;5806;44;1156,998568;101;751;-80,018;-81,294;1,276;1,015946412;9,99;9,386;0;1_hw;hw;626;0,028422196;9,961577804;0,575577804;0,604;1_hwhw;
6451;6673;6201;48;1250,065649;101;750;-79,682;-80,871;1,189;1,014921814;9,983;9,386;0;1_hw;hw;626;0,028371273;9,954628727;0,568628727;0,597;1_hwhw;
6568;6516;4241;48;1224,144882;101;751;-79,773;-81,673;1,9;1,023817582;9,961;9,386;0;1_hw;hw;626;0,028210894;9,932789106;0,546789106;0,575;1_hwhw;
6523;6413;5093;44;1240,031796;101;744;-79,717;-81,427;1,71;1,021450882;9,962;9,386;0;1_hw;hw;626;0,028218195;9,933781805;0,547781805;0,576;1_hwhw;
6178;6182;3940;48;1197,106589;101;746;-79,87;-82,192;2,322;1,029072242;9,988;9,386;0;1_hw;hw;626;0,028407652;9,959592348;0,573592348;0,602;1_hwhw;
6639;6590;4454;44;1245,181963;101;745;-79,699;-81,518;1,819;1,022823373;9,983;9,386;0;1_hw;hw;626;0,028371273;9,954628727;0,568628727;0,597;1_hwhw;
6561;6528;4912;44;1265,123204;101;751;-79,63;-81,42;1,79;1,022478965;9,967;9,386;0;1_hw;hw;626;0,028254684;9,938745316;0,552745316;0,581;1_hwhw;
6521;6543;4821;48;1242,032103;101;745;-79,71;-81,469;1,759;1,022067495;9,961;9,386;0;1_hw;hw;626;0,028210894;9,932789106;0,546789106;0,575;1_hwhw;
6268;6583;6258;48;1222,173383;101;748;-79,78;-80,97;1,19;1,014916019;9,99;9,386;0;1_hw;hw;626;0,028422196;9,961577804;0,575577804;0,604;1_hwhw;
6295;6150;4120;52;1189,139543;101;744;-79,899;-82,075;2,176;1,027234383;9,955;9,386;0;1_hw;hw;626;0,028167067;9,926832933;0,540832933;0,569;1_hwhw;
6139;6016;4653;48;1180,953564;101;751;-79,929;-82,025;2,096;1,026223273;9,955;9,386;0;1_hw;hw;626;0,028167067;9,926832933;0,540832933;0,569;1_hwhw;
6535;6568;5915;48;1226,966828;101;745;-79,763;-81,004;1,241;1,015558592;9,999;9,386;0;1_hw;hw;626;0,028487594;9,970512406;0,584512406;0,613;1_hwhw;
6354;6199;3800;48;1217,118381;101;747;-79,798;-82,13;2,332;1,02922379;9,988;9,386;0;1_hw;hw;626;0,028407652;9,959592348;0,573592348;0,602;1_hwhw;
6645;6573;4613;44;1265,997422;101;744;-79,627;-81,466;1,839;1,023095181;9,983;9,386;0;1_hw;hw;626;0,028371273;9,954628727;0,568628727;0,597;1_hwhw;
6475;6515;5084;40;1243,176584;101;750;-79,706;-81,403;1,697;1,021290743;9,968;9,386;0;1_hw;hw;626;0,028261979;9,939738021;0,553738021;0,582;1_hwhw;
6620;6648;5122;44;1237,179802;101;748;-79,727;-81,247;1,52;1,01906506;9,961;9,386;0;1_hw;hw;626;0,028210894;9,932789106;0,546789106;0,575;1_hwhw;
6569;6646;5313;44;1254,101887;101;749;-79,668;-81,198;1,53;1,0192047;9,962;9,386;0;1_hw;hw;626;0,028218195;9,933781805;0,547781805;0,576;1_hwhw;
6165;6307;5394;52;1228,097426;101;751;-79,759;-81,537;1,778;1,022292155;9,967;9,386;0;1_hw;hw;626;0,028254684;9,938745316;0,552745316;0,581;1_hwhw;
6265;6579;6323;52;1231,211948;101;750;-79,748;-80,944;1,196;1,014997241;9,988;9,386;0;1_hw;hw;626;0,028407652;9,959592348;0,573592348;0,602;1_hwhw;
6403;6278;4202;48;1221,048238;101;745;-79,784;-81,911;2,127;1,026659481;9,999;9,386;0;1_hw;hw;626;0,028487594;9,970512406;0,584512406;0,613;1_hwhw;
6434;6497;5344;44;1244,035636;101;751;-79,703;-81,327;1,624;1,020375645;9,968;9,386;0;1_hw;hw;626;0,028261979;9,939738021;0,553738021;0,582;1_hwhw;
6554;6502;4905;44;1256,12489;101;747;-79,661;-81,44;1,779;1,022332132;9,996;9,386;0;1_hw;hw;626;0,028465804;9,967534196;0,581534196;0,61;1_hwhw;
6560;6507;4986;48;1258,151157;101;748;-79,654;-81,403;1,749;1,021957466;9,983;9,386;0;1_hw;hw;626;0,028371273;9,954628727;0,568628727;0,597;1_hwhw;
6579;6471;4139;44;1234,050184;101;751;-79,738;-81,728;1,99;1,024956733;9,972;9,386;0;1_hw;hw;626;0,028291147;9,943708853;0,557708853;0,586;1_hwhw;
403;548;381;28;901,01666;101;739;-81,104;-103,988;22,884;1,282156244;3,98;3,369;1;1_hw;1_hw;636;-0,044545715;4,024545715;0,655545715;0,611;1_hw1_hw;
169;484;589;28;955,0647612;101;742;-80,851;-103,974;23,123;1,285995226;4,061;3,369;1;1_hw;1_hw;636;-0,042967523;4,103967523;0,734967523;0,692;1_hw1_hw;
87;429;515;28;969,0201797;101;740;-80,788;-105,228;24,44;1,302520176;4,037;3,369;1;1_hw;1_hw;636;-0,043432622;4,080432622;0,711432622;0,668;1_hw1_hw;
286;517;404;28;913,9718531;101;741;-81,042;-104,731;23,689;1,292305224;3,984;3,369;1;1_hw;1_hw;636;-0,044467212;4,028467212;0,659467212;0,615;1_hw1_hw;
114;469;566;28;902,0545912;101;735;-81,099;-104,396;23,297;1,287266181;4,047;3,369;1;1_hw;1_hw;636;-0,043238575;4,090238575;0,721238575;0,678;1_hw1_hw;
174;497;457;28;916,0787758;101;737;-81,032;-104,958;23,926;1,295266068;4,032;3,369;1;1_hw;1_hw;636;-0,043529783;4,075529783;0,706529783;0,663;1_hw1_hw;
598;475;326;28;961,0208748;101;741;-80,824;-103,441;22,617;1,279830248;3,98;3,369;1;1_hw;1_hw;636;-0,044545715;4,024545715;0,655545715;0,611;1_hw1_hw;
95;393;535;24;938,06476;101;738;-80,929;-105,297;24,368;1,301103436;4,012;3,369;1;1_hw;1_hw;636;-0,043919347;4,055919347;0,686919347;0,643;1_hw1_hw;
155;479;492;32;999,154897;101;738;-80,655;-104,875;24,22;1,300291364;4,037;3,369;1;1_hw;1_hw;636;-0,043432622;4,080432622;0,711432622;0,668;1_hw1_hw;
118;381;586;28;992,0483093;101;737;-80,686;-104,815;24,129;1,299048162;4,037;3,369;1;1_hw;1_hw;636;-0,043432622;4,080432622;0,711432622;0,668;1_hw1_hw;
290;509;415;28;996,168538;101;742;-80,668;-104,704;24,036;1,297962017;5,315;3,369;1;1_hw;1_hw;636;-0,021353407;5,336353407;1,967353407;1,946;1_hw1_hw;
113;412;555;24;984,085474;101;740;-80,721;-104,919;24,198;1,299773293;4,095;3,369;1;1_hw;1_hw;636;-0,04231223;4,13731223;0,76831223;0,726;1_hw1_hw;
562;506;372;32;968,1280901;101;742;-80,792;-103,312;22,52;1,278740469;4,819;3,369;1;1_hw;1_hw;636;-0,029307613;4,848307613;1,479307613;1,45;1_hw1_hw;
372;572;335;28;997,0864658;101;742;-80,664;-104,208;23,544;1,291877417;4,048;3,369;1;1_hw;1_hw;636;-0,04321919;4,09121919;0,72221919;0,679;1_hw1_hw;
417;478;284;28;965,0122387;101;734;-80,806;-104,986;24,18;1,299235205;4,037;3,369;1;1_hw;1_hw;636;-0,043432622;4,080432622;0,711432622;0,668;1_hw1_hw;
109;418;550;24;983,1795151;101;739;-80,725;-104,932;24,207;1,299869929;4,007;3,369;1;1_hw;1_hw;636;-0,044016967;4,051016967;0,682016967;0,638;1_hw1_hw;
258;469;394;28;933,1099518;101;739;-80,952;-105,374;24,422;1,301684949;4,02;3,369;1;1_hw;1_hw;636;-0,043763345;4,063763345;0,694763345;0,651;1_hw1_hw;
204;549;548;28;917,9791586;101;737;-81,023;-103,742;22,719;1,280401861;4,039;3,369;1;1_hw;1_hw;636;-0,043393784;4,082393784;0,713393784;0,67;1_hw1_hw;
865;689;702;32;953,9658349;101;744;-80,856;-99,481;18,625;1,230347779;4,006;3,369;1;1_hw;1_hw;636;-0,044036503;4,050036503;0,681036503;0,637;1_hw1_hw;
200;479;513;24;922,0040342;101;738;-81,004;-104,562;23,558;1,290825144;4,033;3,369;1;1_hw;1_hw;636;-0,043510344;4,076510344;0,707510344;0,664;1_hw1_hw;
100;404;552;24;955,0647612;101;738;-80,851;-105,032;24,181;1,299081026;4,007;3,369;1;1_hw;1_hw;636;-0,044016967;4,051016967;0,682016967;0,638;1_hw1_hw;
183;532;494;28;958,1484939;101;742;-80,837;-104,34;23,503;1,290745574;4,07;3,369;1;1_hw;1_hw;636;-0,042793654;4,112793654;0,743793654;0,701;1_hw1_hw;
217;544;385;28;949,1455617;101;737;-80,878;-104,913;24,035;1,297175993;4,068;3,369;1;1_hw;1_hw;636;-0,042832266;4,110832266;0,741832266;0,699;1_hw1_hw;
194;586;475;28;963,0144889;101;742;-80,815;-103,996;23,181;1,286840314;4,061;3,369;1;1_hw;1_hw;636;-0,042967523;4,103967523;0,734967523;0,692;1_hw1_hw;
141;353;584;32;923,0661418;101;737;-80,999;-104,964;23,965;1,29586785;4,155;3,369;1;1_hw;1_hw;636;-0,04116604;4,19616604;0,82716604;0,786;1_hw1_hw;
182;506;399;28;977,086069;101;741;-80,752;-105,31;24,558;1,304116307;4,024;3,369;1;1_hw;1_hw;636;-0,043685432;4,067685432;0,698685432;0,655;1_hw1_hw;
92;404;504;24;996,168538;101;741;-80,668;-105,535;24,867;1,3082635;4,074;3,369;1;1_hw;1_hw;636;-0,042716473;4,116716473;0,747716473;0,705;1_hw1_hw;
118;368;607;24;926,0465568;101;740;-80,985;-104,684;23,699;1,292634438;4,074;3,369;1;1_hw;1_hw;636;-0,042716473;4,116716473;0,747716473;0,705;1_hw1_hw;
167;512;489;24;986,1269351;101;735;-80,712;-104,59;23,878;1,295842006;4,05;3,369;1;1_hw;1_hw;636;-0,043180432;4,093180432;0,724180432;0,681;1_hw1_hw;
241;506;392;28;1008,167798;101;740;-80,616;-105,125;24,509;1,304021534;4,057;3,369;1;1_hw;1_hw;636;-0,043044894;4,100044894;0,731044894;0,688;1_hw1_hw;
64;326;522;28;982,0482392;101;737;-80,73;-105,996;25,266;1,312969156;4,07;3,369;1;1_hw;1_hw;636;-0,042793654;4,112793654;0,743793654;0,701;1_hw1_hw;
186;523;470;28;970,1364479;101;739;-80,783;-104,591;23,808;1,294715472;4,016;3,369;1;1_hw;1_hw;636;-0,043841316;4,059841316;0,690841316;0,647;1_hw1_hw;
3757;5346;4374;40;1479,220174;101;744;-78,951;-83,914;4,963;1,062861775;2,188;2,218;0;1_hw;1_hw;637;-0,085847493;2,273847493;0,055847493;-0,03;1_hw1_hw;
3510;5666;4645;40;1591,229499;101;745;-78,634;-83,631;4,997;1,063547575;2,195;2,218;0;1_hw;1_hw;637;-0,085666339;2,280666339;0,062666339;-0,023;1_hw1_hw;
5214;5676;3685;48;1610,025747;101;746;-78,583;-83,194;4,611;1,058676813;2,175;2,218;0;1_hw;1_hw;637;-0,086184033;2,261184033;0,043184033;-0,043;1_hw1_hw;
5540;5418;3126;36;1634,303916;101;748;-78,518;-83,386;4,868;1,061998523;2,173;2,218;0;1_hw;1_hw;637;-0,086235821;2,259235821;0,041235821;-0,045;1_hw1_hw;
5156;5458;3583;44;1575,189547;101;747;-78,678;-83,424;4,746;1,060321818;2,177;2,218;0;1_hw;1_hw;637;-0,086132249;2,263132249;0,045132249;-0,041;1_hw1_hw;
3685;5502;4515;36;1497,037989;101;745;-78,899;-83,748;4,849;1,06145832;2,2;2,218;0;1_hw;1_hw;637;-0,08553697;2,28553697;0,06753697;-0,018;1_hw1_hw;
4609;5875;4150;40;1630,169717;101;747;-78,529;-83,194;4,665;1,059404806;2,175;2,218;0;1_hw;1_hw;637;-0,086184033;2,261184033;0,043184033;-0,043;1_hw1_hw;
4297;5800;4359;44;1652,086648;101;750;-78,471;-83,307;4,836;1,061627863;2,197;2,218;0;1_hw;1_hw;637;-0,085614589;2,282614589;0,064614589;-0,021;1_hw1_hw;
4952;5488;3323;40;1552,146898;101;745;-78,742;-83,651;4,909;1,062342841;2,177;2,218;0;1_hw;1_hw;637;-0,086132249;2,263132249;0,045132249;-0,041;1_hw1_hw;
3922;5733;4419;40;1615,224232;101;745;-78,569;-83,515;4,946;1,062951037;2,195;2,218;0;1_hw;1_hw;637;-0,085666339;2,280666339;0,062666339;-0,023;1_hw1_hw;
2803;5461;5282;36;1633,175368;101;744;-78,521;-83,658;5,137;1,065421989;2,175;2,218;0;1_hw;1_hw;637;-0,086184033;2,261184033;0,043184033;-0,043;1_hw1_hw;
4899;5714;4013;40;1662,006895;101;748;-78,445;-83,207;4,762;1,060704953;2,176;2,218;0;1_hw;1_hw;637;-0,086158141;2,262158141;0,044158141;-0,042;1_hw1_hw;
3883;5407;4209;36;1503,255569;101;744;-78,881;-83,9;5,019;1,06362749;2,177;2,218;0;1_hw;1_hw;637;-0,086132249;2,263132249;0,045132249;-0,041;1_hw1_hw;
4450;5621;3752;44;1515,070427;101;748;-78,847;-83,665;4,818;1,061105686;2,197;2,218;0;1_hw;1_hw;637;-0,085614589;2,282614589;0,064614589;-0,021;1_hw1_hw;
3154;5058;4852;36;1491,189446;101;749;-78,916;-84,112;5,196;1,065842161;2,172;2,218;0;1_hw;1_hw;637;-0,086261715;2,258261715;0,040261715;-0,046;1_hw1_hw;
4077;5686;4551;36;1587,204263;101;748;-78,645;-83,396;4,751;1,060410706;2,186;2,218;0;1_hw;1_hw;637;-0,08589926;2,27189926;0,05389926;-0,032;1_hw1_hw;
5129;5689;3705;44;1631,296188;101;749;-78,526;-83,229;4,703;1,059890992;2,17;2,218;0;1_hw;1_hw;637;-0,086313507;2,256313507;0,038313507;-0,048;1_hw1_hw;
5192;5501;3277;40;1620,066424;101;745;-78,556;-83,504;4,948;1,062986914;2,163;2,218;0;1_hw;1_hw;637;-0,086494798;2,249494798;0,031494798;-0,055;1_hw1_hw;
3332;5342;4868;40;1524,167937;101;750;-78,821;-83,809;4,988;1,063282628;2,199;2,218;0;1_hw;1_hw;637;-0,085562842;2,284562842;0,066562842;-0,019;1_hw1_hw;
3144;5087;4863;36;1477,177967;101;747;-78,957;-84,087;5,13;1,064972073;2,182;2,218;0;1_hw;1_hw;637;-0,086002803;2,268002803;0,050002803;-0,036;1_hw1_hw;
3116;5531;5220;44;1611,138298;101;748;-78,58;-83,53;4,95;1,062993128;2,172;2,218;0;1_hw;1_hw;637;-0,086261715;2,258261715;0,040261715;-0,046;1_hw1_hw;
4944;5567;3710;40;1587,204263;101;747;-78,645;-83,425;4,78;1,060779452;2,204;2,218;0;1_hw;1_hw;637;-0,085433493;2,289433493;0,071433493;-0,014;1_hw1_hw;
3179;5602;5281;44;1634,303916;101;749;-78,518;-83,414;4,896;1,062355129;2,176;2,218;0;1_hw;1_hw;637;-0,086158141;2,262158141;0,044158141;-0,042;1_hw1_hw;
4876;5832;4040;40;1679,317529;101;749;-78,4;-83,127;4,727;1,060293367;2,184;2,218;0;1_hw;1_hw;637;-0,085951029;2,269951029;0,051951029;-0,034;1_hw1_hw;
5176;5246;3374;44;1552,146898;101;746;-78,742;-83,651;4,909;1,062342841;2,172;2,218;0;1_hw;1_hw;637;-0,086261715;2,258261715;0,040261715;-0,046;1_hw1_hw;
5027;5109;3069;40;1519,262511;101;747;-78,835;-83,988;5,153;1,065364369;2,19;2,218;0;1_hw;1_hw;637;-0,08579573;2,27579573;0,05779573;-0,028;1_hw1_hw;
4950;5529;3398;44;1543,23769;101;747;-78,767;-83,59;4,823;1,061231226;2,19;2,218;0;1_hw;1_hw;637;-0,08579573;2,27579573;0,05779573;-0,028;1_hw1_hw;
5338;5679;3622;40;1649,046193;101;749;-78,479;-83,142;4,663;1,059417169;2,177;2,218;0;1_hw;1_hw;637;-0,086132249;2,263132249;0,045132249;-0,041;1_hw1_hw;
3279;5752;5033;36;1635,056714;101;746;-78,516;-83,427;4,911;1,062547761;2,204;2,218;0;1_hw;1_hw;637;-0,085433493;2,289433493;0,071433493;-0,014;1_hw1_hw;
5302;5519;3455;44;1584,283216;101;749;-78,653;-83,344;4,691;1,059641717;2,173;2,218;0;1_hw;1_hw;637;-0,086235821;2,259235821;0,041235821;-0,045;1_hw1_hw;
3931;5894;4550;36;1642,225613;101;746;-78,497;-83,32;4,823;1,061441839;2,179;2,218;0;1_hw;1_hw;637;-0,086080468;2,265080468;0,047080468;-0,039;1_hw1_hw;
3508;5342;4371;36;1478,198718;101;747;-78,954;-84,048;5,094;1,06451858;2,176;2,218;0;1_hw;1_hw;637;-0,086158141;2,262158141;0,044158141;-0,042;1_hw1_hw;
3313;5746;5063;36;1642,225613;101;747;-78,497;-83,398;4,901;1,062435507;2,173;2,218;0;1_hw;1_hw;637;-0,086235821;2,259235821;0,041235821;-0,045;1_hw1_hw;
4859;5257;3309;40;1509,151436;101;748;-78,864;-83,888;5,024;1,063704605;2,164;2,218;0;1_hw;1_hw;637;-0,086468897;2,250468897;0,032468897;-0,054;1_hw1_hw;
3244;5360;4695;36;1510,194281;101;745;-78,861;-83,952;5,091;1,064556625;2,176;2,218;0;1_hw;1_hw;637;-0,086158141;2,262158141;0,044158141;-0,042;1_hw1_hw;
5244;5524;3298;40;1590,130696;101;746;-78,637;-83,444;4,807;1,061128985;2,197;2,218;0;1_hw;1_hw;637;-0,085614589;2,282614589;0,064614589;-0,021;1_hw1_hw;
3214;5095;4912;36;1516,117362;101;748;-78,844;-84,014;5,17;1,065572523;2,186;2,218;0;1_hw;1_hw;637;-0,08589926;2,27189926;0,05389926;-0,032;1_hw1_hw;
4346;5690;4256;40;1589,032652;101;749;-78,64;-83,414;4,774;1,060707019;2,177;2,218;0;1_hw;1_hw;637;-0,086132249;2,263132249;0,045132249;-0,041;1_hw1_hw;
5215;5646;3469;40;1593,062524;101;745;-78,629;-83,307;4,678;1,059494589;2,2;2,218;0;1_hw;1_hw;637;-0,08553697;2,28553697;0,06753697;-0,018;1_hw1_hw;
3744;5853;4698;36;1642,98206;101;750;-78,495;-83,354;4,859;1,061902032;2,182;2,218;0;1_hw;1_hw;637;-0,086002803;2,268002803;0,050002803;-0,036;1_hw1_hw;
4050;5884;4516;36;1649,046193;101;747;-78,479;-83,288;4,809;1,061277539;2,176;2,218;0;1_hw;1_hw;637;-0,086158141;2,262158141;0,044158141;-0,042;1_hw1_hw;
4214;5838;4500;44;1600,0473;101;748;-78,61;-83,247;4,637;1,058987406;2,184;2,218;0;1_hw;1_hw;637;-0,085951029;2,269951029;0,051951029;-0,034;1_hw1_hw;
3196;5493;5444;36;1644,117384;101;750;-78,492;-83,373;4,881;1,062184681;2,17;2,218;0;1_hw;1_hw;637;-0,086313507;2,256313507;0,038313507;-0,048;1_hw1_hw;
1013;957;711;24;1029,989557;101;741;-80,523;-97,939;17,416;1,21628603;9,447;8,75;1;1_hw;1_hw;648;0,024315209;9,422684791;0,672684791;0,697;1_hw1_hw;
1091;915;560;28;1046,966586;101;741;-80,452;-98,132;17,68;1,219758365;9,447;8,75;1;1_hw;1_hw;648;0,024315209;9,422684791;0,672684791;0,697;1_hw1_hw;
930;1085;841;24;1059,089887;101;749;-80,402;-97,434;17,032;1,211835526;9,494;8,75;1;1_hw;1_hw;648;0,024683626;9,469316374;0,719316374;0,744;1_hw1_hw;
754;1097;892;28;1037,129103;101;742;-80,493;-97,731;17,238;1,214155268;9,489;8,75;1;1_hw;1_hw;648;0,024644553;9,464355447;0,714355447;0,739;1_hw1_hw;
933;1077;779;24;956,1649533;101;741;-80,846;-97,614;16,768;1,207406674;9,483;8,75;1;1_hw;1_hw;648;0,024597628;9,458402372;0,708402372;0,733;1_hw1_hw;
968;970;754;28;1034,029244;101;748;-80,506;-97,941;17,435;1,216567709;9,488;8,75;1;1_hw;1_hw;648;0,024636735;9,463363265;0,713363265;0,738;1_hw1_hw;
916;1020;880;32;1029,041338;101;746;-80,527;-97,587;17,06;1,211854409;9,467;8,75;1;1_hw;1_hw;648;0,024472291;9,442527709;0,692527709;0,717;1_hw1_hw;
948;888;654;28;992,9624404;101;743;-80,682;-98,573;17,891;1,221747106;9,465;8,75;1;1_hw;1_hw;648;0,024456604;9,440543396;0,690543396;0,715;1_hw1_hw;
807;1110;918;24;1060,065795;101;741;-80,398;-97,471;17,073;1,212356029;9,507;8,75;1;1_hw;1_hw;648;0,024785084;9,482214916;0,732214916;0,757;1_hw1_hw;
908;901;794;24;1011,190129;101;748;-80,603;-98,272;17,669;1,219210203;9,465;8,75;1;1_hw;1_hw;648;0,024456604;9,440543396;0,690543396;0,715;1_hw1_hw;
955;1050;815;28;973,941387;101;746;-80,766;-97,547;16,781;1,207773073;9,494;8,75;1;1_hw;1_hw;648;0,024683626;9,469316374;0,719316374;0,744;1_hw1_hw;
1049;878;606;28;1039,99876;101;749;-80,481;-98,326;17,845;1,221729352;9,5;8,75;1;1_hw;1_hw;648;0,024730477;9,475269523;0,725269523;0,75;1_hw1_hw;
864;1036;852;24;984,085474;101;741;-80,721;-97,768;17,047;1,211184202;9,499;8,75;1;1_hw;1_hw;648;0,024722671;9,474277329;0,724277329;0,749;1_hw1_hw;
997;839;631;28;1027,147519;101;743;-80,535;-98,612;18,077;1,224461414;9,488;8,75;1;1_hw;1_hw;648;0,024636735;9,463363265;0,713363265;0,738;1_hw1_hw;
874;1106;875;24;927,1133212;101;748;-80,98;-97,428;16,448;1,203111879;9,489;8,75;1;1_hw;1_hw;648;0,024644553;9,464355447;0,714355447;0,739;1_hw1_hw;
1123;952;624;28;1043,116515;101;743;-80,468;-97,749;17,281;1,214756176;9,467;8,75;1;1_hw;1_hw;648;0,024472291;9,442527709;0,692527709;0,717;1_hw1_hw;
1001;1071;788;32;1053,01079;101;742;-80,427;-97,401;16,974;1,211048528;9,5;8,75;1;1_hw;1_hw;648;0,024730477;9,475269523;0,725269523;0,75;1_hw1_hw;
844;1108;915;28;1045,039777;101;748;-80,46;-97,39;16,93;1,210415113;9,547;8,75;1;1_hw;1_hw;648;0,025096057;9,521903943;0,771903943;0,797;1_hw1_hw;
871;1056;774;28;975,9618044;101;745;-80,757;-97,894;17,137;1,212204515;9,483;8,75;1;1_hw;1_hw;648;0,024597628;9,458402372;0,708402372;0,733;1_hw1_hw;
1037;1011;737;28;1021,957467;101;740;-80,557;-97,609;17,052;1,211676204;9,525;8,75;1;1_hw;1_hw;648;0,024925246;9,500074754;0,750074754;0,775;1_hw1_hw;
