,channel,bitrate,preamble,prf,tx_gain,T_N,T_W,T_E,T_Floor,antennaTypeAnchor,antennaTypeTag,x_tag,y_tag,z_tag,x_anchor,y_anchor,z_anchor,anchorNumber,LOS,RXPACC,fpindex,pkindex,fp_ampl1,fp_ampl2,fp_ampl3,pkpathampl,std_noise,RX_power,FP_power,LDEthreshold,t1,t2,t3,t4,t5,timestamp,estimated_range,actual_range,error,location_ID,newlabel,newlabeli,fpi,loc_tag,NLOS
625,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,328.0,47951.0,-,11726.0,19934.0,16566.0,-,44.0,-81.16199999999999,-82.023,-,-,-,-,-,-,3149245111.0,5081.0,5194.545697171217,-113,10,good,1,749,10-20,LOS
626,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,275.0,47792.0,-,15248.0,18076.0,12164.0,-,32.0,-81.814,-82.96799999999999,-,-,-,-,-,-,3747880784.0,5081.0,5194.545697171217,-113,10,good,1,746,10-20,LOS
627,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,293.0,47768.0,-,13927.0,18996.0,15570.0,-,36.0,-81.795,-82.93799999999999,-,-,-,-,-,-,3465751389.0,5062.0,5194.545697171217,-132,10,good,1,746,10-20,LOS
628,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,293.0,47732.0,-,16567.0,18641.0,12062.0,-,36.0,-81.676,-82.773,-,-,-,-,-,-,1268707715.0,5062.0,5194.545697171217,-132,10,good,1,745,10-20,LOS
629,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,350.0,47643.0,-,15773.0,20583.0,16264.0,-,44.0,-81.149,-82.095,-,-,-,-,-,-,289872865.0,5071.0,5194.545697171217,-123,10,good,1,744,10-20,LOS
630,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,324.0,47960.0,-,14888.0,20003.0,16321.0,-,36.0,-81.507,-82.53299999999999,-,-,-,-,-,-,2389165737.0,5085.0,5194.545697171217,-109,10,good,1,749,10-20,LOS
631,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,295.0,47921.0,-,15324.0,19084.0,12787.0,-,32.0,-81.60300000000001,-82.686,-,-,-,-,-,-,3846019790.0,5104.0,5194.545697171217,-90,10,good,1,748,10-20,LOS
632,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,271.0,47608.0,-,15448.0,16857.0,10487.0,-,28.0,-81.57300000000001,-82.613,-,-,-,-,-,-,2106907134.0,5099.0,5194.545697171217,-95,10,good,1,743,10-20,LOS
633,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,268.0,47820.0,-,10522.0,16937.0,15905.0,-,32.0,-81.86,-82.83,-,-,-,-,-,-,909896998.0,5076.0,5194.545697171217,-118,10,good,1,747,10-20,LOS
634,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,298.0,47874.0,-,8911.0,18325.0,18283.0,-,36.0,-81.76,-82.523,-,-,-,-,-,-,61522169.0,5090.0,5194.545697171217,-104,10,good,1,748,10-20,LOS
635,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,277.0,47670.0,-,16016.0,18036.0,11331.0,-,32.0,-81.782,-82.92399999999999,-,-,-,-,-,-,2012556731.0,5104.0,5194.545697171217,-90,10,good,1,744,10-20,LOS
636,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,276.0,47788.0,-,14947.0,18339.0,12767.0,-,32.0,-81.877,-81.031,-,-,-,-,-,-,962707796.0,5071.0,5194.545697171217,-123,10,good,1,746,10-20,LOS
637,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,295.0,47754.0,-,10759.0,18779.0,17507.0,-,36.0,-81.79899999999999,-82.756,-,-,-,-,-,-,4226152821.0,5104.0,5194.545697171217,-90,10,good,1,746,10-20,LOS
638,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,288.0,47861.0,-,15967.0,18728.0,11973.0,-,32.0,-81.69,-82.81700000000001,-,-,-,-,-,-,4278966527.0,5081.0,5194.545697171217,-113,10,good,1,747,10-20,LOS
639,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,315.0,47864.0,-,16515.0,19447.0,12260.0,-,32.0,-81.327,-82.331,-,-,-,-,-,-,3235005177.0,5095.0,5194.545697171217,-99,10,good,1,747,10-20,LOS
640,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,274.0,47639.0,-,12139.0,18057.0,15169.0,-,32.0,-81.857,-82.977,-,-,-,-,-,-,2170472436.0,5114.0,5194.545697171217,-80,10,good,1,744,10-20,LOS
641,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,269.0,47720.0,-,14145.0,17269.0,12466.0,-,32.0,-81.626,-82.818,-,-,-,-,-,-,149428106.0,5090.0,5194.545697171217,-104,10,good,1,745,10-20,LOS
642,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,278.0,47942.0,-,8669.0,17557.0,17061.0,-,32.0,-81.824,-82.66799999999999,-,-,-,-,-,-,592990382.0,5099.0,5194.545697171217,-95,10,good,1,749,10-20,LOS
643,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,368.0,47936.0,-,10469.0,20406.0,20171.0,-,32.0,-81.059,-83.641,-,-,-,-,-,-,3300193985.0,5109.0,5194.545697171217,-85,10,good,1,749,10-20,LOS
644,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,279.0,47990.0,-,16003.0,18010.0,11375.0,-,28.0,-81.736,-82.859,-,-,-,-,-,-,4064450686.0,5114.0,5194.545697171217,-80,10,good,1,749,10-20,LOS
645,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,325.0,47658.0,-,16516.0,19752.0,14033.0,-,36.0,-81.373,-82.366,-,-,-,-,-,-,2628002765.0,5099.0,5194.545697171217,-95,10,good,1,744,10-20,LOS
646,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,277.0,47922.0,-,15211.0,17999.0,11905.0,-,36.0,-81.685,-82.84299999999999,-,-,-,-,-,-,670456508.0,5081.0,5194.545697171217,-113,10,good,1,748,10-20,LOS
647,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,299.0,47837.0,-,14681.0,19244.0,15294.0,-,36.0,-81.77,-82.883,-,-,-,-,-,-,2487107873.0,5099.0,5194.545697171217,-95,10,good,1,747,10-20,LOS
648,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,268.0,47849.0,-,14515.0,17232.0,12413.0,-,28.0,-81.771,-82.90299999999999,-,-,-,-,-,-,290386185.0,5071.0,5194.545697171217,-123,10,good,1,747,10-20,LOS
649,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,283.0,47901.0,-,14244.0,18543.0,14644.0,-,28.0,-81.87100000000001,-81.039,-,-,-,-,-,-,2867372252.0,5067.0,5194.545697171217,-127,10,good,1,748,10-20,LOS
650,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,271.0,47586.0,-,14141.0,17778.0,13503.0,-,32.0,-81.828,-81.041,-,-,-,-,-,-,2991265293.0,5067.0,5194.545697171217,-127,10,good,1,743,10-20,LOS
651,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,277.0,47935.0,-,16465.0,17169.0,9764.0,-,36.0,-81.68,-82.613,-,-,-,-,-,-,2382916287.0,5114.0,5194.545697171217,-80,10,good,1,748,10-20,LOS
652,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,304.0,47745.0,-,8695.0,18505.0,18737.0,-,36.0,-81.773,-82.462,-,-,-,-,-,-,4283016563.0,5095.0,5194.545697171217,-99,10,good,1,746,10-20,LOS
653,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,266.0,47771.0,-,13189.0,17408.0,13990.0,-,32.0,-81.892,-81.04,-,-,-,-,-,-,3226387293.0,5062.0,5194.545697171217,-132,10,good,1,746,10-20,LOS
655,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,276.0,47900.0,-,13642.0,18036.0,14238.0,-,32.0,-81.803,-82.979,-,-,-,-,-,-,2616033996.0,5057.0,5194.545697171217,-137,10,good,1,748,10-20,LOS
656,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,360.0,47670.0,-,19037.0,20220.0,12804.0,-,36.0,-81.02600000000001,-83.84200000000001,-,-,-,-,-,-,2846121918.0,5085.0,5194.545697171217,-109,10,good,1,744,10-20,LOS
657,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,309.0,47656.0,-,14436.0,19485.0,13927.0,-,32.0,-81.35600000000001,-82.39299999999999,-,-,-,-,-,-,2685004773.0,5099.0,5194.545697171217,-95,10,good,1,744,10-20,LOS
658,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,326.0,47657.0,-,15664.0,20084.0,14224.0,-,36.0,-81.283,-82.295,-,-,-,-,-,-,966693319.0,5067.0,5194.545697171217,-127,10,good,1,744,10-20,LOS
659,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,274.0,47724.0,-,14675.0,17919.0,12471.0,-,32.0,-81.742,-82.905,-,-,-,-,-,-,2019009442.0,5114.0,5194.545697171217,-80,10,good,1,745,10-20,LOS
660,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,276.0,47595.0,-,14739.0,18098.0,12765.0,-,36.0,-81.76100000000001,-82.94,-,-,-,-,-,-,3529244190.0,5109.0,5194.545697171217,-85,10,good,1,743,10-20,LOS
661,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,263.0,47840.0,-,14158.0,16757.0,13008.0,-,36.0,-81.882,-82.993,-,-,-,-,-,-,1571835163.0,5057.0,5194.545697171217,-137,10,good,1,747,10-20,LOS
662,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,309.0,47976.0,-,14552.0,19563.0,13937.0,-,40.0,-81.37,-82.43,-,-,-,-,-,-,212985506.0,5090.0,5194.545697171217,-104,10,good,1,749,10-20,LOS
663,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,264.0,47657.0,-,14013.0,16823.0,11983.0,-,28.0,-81.632,-82.772,-,-,-,-,-,-,727587794.0,5081.0,5194.545697171217,-113,10,good,1,744,10-20,LOS
664,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,275.0,47657.0,-,14807.0,18119.0,12989.0,-,28.0,-81.816,-81.024,-,-,-,-,-,-,1706239950.0,5090.0,5194.545697171217,-104,10,good,1,744,10-20,LOS
665,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,266.0,47587.0,-,14095.0,16459.0,12336.0,-,32.0,-81.58800000000001,-82.698,-,-,-,-,-,-,4121572363.0,5062.0,5194.545697171217,-132,10,good,1,743,10-20,LOS
666,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,278.0,47840.0,-,14497.0,18484.0,14308.0,-,32.0,-81.96700000000001,-81.167,-,-,-,-,-,-,1784276765.0,5095.0,5194.545697171217,-99,10,good,1,747,10-20,LOS
668,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,339.0,47804.0,-,19158.0,20043.0,11988.0,-,40.0,-81.334,-82.258,-,-,-,-,-,-,1191758146.0,5099.0,5194.545697171217,-95,10,good,1,746,10-20,LOS
669,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,316.0,47660.0,-,16422.0,19412.0,13517.0,-,36.0,-81.432,-82.45200000000001,-,-,-,-,-,-,660032463.0,5071.0,5194.545697171217,-123,10,good,1,744,10-20,LOS
670,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,303.0,47928.0,-,16248.0,19320.0,12228.0,-,40.0,-81.508,-82.589,-,-,-,-,-,-,2924366545.0,5123.0,5194.545697171217,-71,10,good,1,748,10-20,LOS
671,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,279.0,47824.0,-,11632.0,18212.0,16325.0,-,32.0,-81.92,-81.001,-,-,-,-,-,-,3903072553.0,5067.0,5194.545697171217,-127,10,good,1,747,10-20,LOS
672,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,277.0,47686.0,-,8984.0,16682.0,16258.0,-,32.0,-81.547,-82.35700000000001,-,-,-,-,-,-,1637388207.0,5085.0,5194.545697171217,-109,10,good,1,745,10-20,LOS
673,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,263.0,47964.0,-,13527.0,16717.0,13429.0,-,32.0,-81.808,-82.941,-,-,-,-,-,-,805506711.0,5053.0,5194.545697171217,-141,10,good,1,749,10-20,LOS
674,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,278.0,47951.0,-,11483.0,18144.0,16359.0,-,36.0,-81.964,-81.00399999999999,-,-,-,-,-,-,658614949.0,5085.0,5194.545697171217,-109,10,good,1,749,10-20,LOS
675,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,351.0,47642.0,-,15728.0,20521.0,16258.0,-,40.0,-81.10300000000001,-82.051,-,-,-,-,-,-,3741820881.0,5053.0,5194.545697171217,-141,10,good,1,744,10-20,LOS
676,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,288.0,47922.0,-,16447.0,18663.0,12308.0,-,32.0,-81.817,-82.93799999999999,-,-,-,-,-,-,905187545.0,5104.0,5194.545697171217,-90,10,good,1,748,10-20,LOS
677,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,333.0,47671.0,-,17450.0,19910.0,12569.0,-,40.0,-81.22800000000001,-82.15,-,-,-,-,-,-,3974882751.0,5109.0,5194.545697171217,-85,10,good,1,744,10-20,LOS
678,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,266.0,47592.0,-,14438.0,16940.0,12126.0,-,32.0,-81.696,-82.84,-,-,-,-,-,-,3594801163.0,5099.0,5194.545697171217,-95,10,good,1,743,10-20,LOS
679,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,326.0,47720.0,-,16255.0,19868.0,14366.0,-,36.0,-81.34100000000001,-82.367,-,-,-,-,-,-,2714361201.0,5081.0,5194.545697171217,-113,10,good,1,745,10-20,LOS
681,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,279.0,47989.0,-,15878.0,17913.0,11388.0,-,36.0,-81.67399999999999,-82.815,-,-,-,-,-,-,1867415168.0,5109.0,5194.545697171217,-85,10,good,1,749,10-20,LOS
682,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,299.0,47654.0,-,15410.0,19106.0,14039.0,-,32.0,-81.672,-82.775,-,-,-,-,-,-,3684446672.0,5062.0,5194.545697171217,-132,10,good,1,744,10-20,LOS
683,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,321.0,47890.0,-,13624.0,19795.0,16939.0,-,36.0,-81.508,-82.49600000000001,-,-,-,-,-,-,1257312990.0,5071.0,5194.545697171217,-123,10,good,1,748,10-20,LOS
684,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,270.0,47985.0,-,15115.0,17557.0,11629.0,-,36.0,-81.757,-82.906,-,-,-,-,-,-,2247743096.0,5067.0,5194.545697171217,-127,10,good,1,749,10-20,LOS
685,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,268.0,47924.0,-,14924.0,16917.0,10968.0,-,28.0,-81.58800000000001,-82.685,-,-,-,-,-,-,2617643720.0,5095.0,5194.545697171217,-99,10,good,1,748,10-20,LOS
686,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,335.0,47889.0,-,13045.0,20136.0,16807.0,-,40.0,-81.242,-82.094,-,-,-,-,-,-,4205089529.0,5081.0,5194.545697171217,-113,10,good,1,748,10-20,LOS
687,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,264.0,47913.0,-,14473.0,17142.0,12275.0,-,32.0,-81.829,-82.98299999999999,-,-,-,-,-,-,529756364.0,5099.0,5194.545697171217,-95,10,good,1,748,10-20,LOS
688,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,272.0,47976.0,-,14738.0,18072.0,13052.0,-,32.0,-81.91,-81.10600000000001,-,-,-,-,-,-,128694939.0,5081.0,5194.545697171217,-113,10,good,1,749,10-20,LOS
689,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,346.0,47735.0,-,18647.0,20109.0,12649.0,-,40.0,-81.164,-82.07799999999999,-,-,-,-,-,-,1410459006.0,5081.0,5194.545697171217,-113,10,good,1,745,10-20,LOS
690,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,328.0,47992.0,-,18210.0,19523.0,12111.0,-,36.0,-81.388,-82.28399999999999,-,-,-,-,-,-,1346826864.0,5067.0,5194.545697171217,-127,10,good,1,749,10-20,LOS
691,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,275.0,47913.0,-,14760.0,17977.0,12856.0,-,28.0,-81.786,-82.963,-,-,-,-,-,-,2164220101.0,5081.0,5194.545697171217,-113,10,good,1,748,10-20,LOS
692,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,332.0,47920.0,-,16533.0,19991.0,13503.0,-,36.0,-81.179,-82.15799999999999,-,-,-,-,-,-,2325534917.0,5081.0,5194.545697171217,-113,10,good,1,748,10-20,LOS
693,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,270.0,47785.0,-,14312.0,17797.0,12775.0,-,32.0,-81.822,-82.988,-,-,-,-,-,-,1790397786.0,5090.0,5194.545697171217,-104,10,good,1,746,10-20,LOS
694,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,267.0,47647.0,-,13674.0,17026.0,13185.0,-,32.0,-81.73100000000001,-82.863,-,-,-,-,-,-,4043590623.0,5067.0,5194.545697171217,-127,10,good,1,744,10-20,LOS
695,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,288.0,47728.0,-,16021.0,18605.0,12484.0,-,32.0,-81.736,-82.87200000000001,-,-,-,-,-,-,2550471566.0,5081.0,5194.545697171217,-113,10,good,1,745,10-20,LOS
697,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,282.0,47867.0,-,16930.0,18030.0,10706.0,-,28.0,-81.811,-82.866,-,-,-,-,-,-,2997646603.0,5114.0,5194.545697171217,-80,10,good,1,747,10-20,LOS
698,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,295.0,47828.0,-,13308.0,18923.0,16022.0,-,32.0,-81.794,-82.85,-,-,-,-,-,-,3304244513.0,5057.0,5194.545697171217,-137,10,good,1,747,10-20,LOS
699,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,270.0,47791.0,-,15054.0,17514.0,11877.0,-,36.0,-81.758,-82.92200000000001,-,-,-,-,-,-,1638933322.0,5085.0,5194.545697171217,-109,10,good,1,746,10-20,LOS
700,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,310.0,47607.0,-,17661.0,19225.0,12002.0,-,36.0,-81.63600000000001,-82.6,-,-,-,-,-,-,3663840776.0,5104.0,5194.545697171217,-90,10,good,1,743,10-20,LOS
702,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,344.0,47718.0,-,16847.0,20403.0,14921.0,-,40.0,-81.203,-82.179,-,-,-,-,-,-,4127883670.0,5076.0,5194.545697171217,-118,10,good,1,745,10-20,LOS
703,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,8310,7280,2546,20.0,-,286.0,47708.0,-,12512.0,18751.0,14988.0,-,36.0,-81.665,-82.78200000000001,-,-,-,-,-,-,586811308.0,5099.0,5194.545697171217,-95,10,good,1,745,10-20,LOS
704,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,232,2796,21.0,-,1376.0,47729.0,-,1837.0,4012.0,3058.0,-,96.0,-100.438,-109.084,-,-,-,-,-,-,4049463875.0,15421.0,14458.24083351775,962,10,good,1,745,10-21,NLOS
705,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,232,2796,21.0,-,1055.0,47498.0,-,589.0,2739.0,3467.0,-,72.0,-100.666,-109.776,-,-,-,-,-,-,1054392990.0,15989.0,14458.24083351775,1530,10,bad,0,742,10-21,NLOS
706,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1506.0,47961.0,-,13471.0,15902.0,12270.0,-,92.0,-92.886,-97.374,-,-,-,-,-,-,2568314770.0,9500.0,9355.724076735056,144,10,good,1,749,10-24,NLOS
707,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47577.0,-,11307.0,15054.0,11436.0,-,100.0,-92.717,-98.574,-,-,-,-,-,-,3547279641.0,9491.0,9355.724076735056,135,10,good,1,743,10-24,NLOS
708,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1506.0,47638.0,-,13169.0,16842.0,12982.0,-,96.0,-92.963,-97.666,-,-,-,-,-,-,846055643.0,9505.0,9355.724076735056,149,10,good,1,744,10-24,NLOS
709,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47762.0,-,11256.0,15313.0,12419.0,-,88.0,-92.587,-98.836,-,-,-,-,-,-,4253205601.0,9500.0,9355.724076735056,144,10,good,1,746,10-24,NLOS
710,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1505.0,47766.0,-,12266.0,15521.0,12118.0,-,88.0,-92.655,-97.018,-,-,-,-,-,-,308191319.0,9500.0,9355.724076735056,144,10,good,1,746,10-24,NLOS
711,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1505.0,47881.0,-,10651.0,15334.0,13777.0,-,100.0,-92.756,-97.02,-,-,-,-,-,-,2333466617.0,9528.0,9355.724076735056,172,10,good,1,748,10-24,NLOS
712,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47583.0,-,12858.0,14185.0,10479.0,-,80.0,-92.544,-98.494,-,-,-,-,-,-,1711636243.0,9519.0,9355.724076735056,163,10,good,1,743,10-24,NLOS
713,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1505.0,47601.0,-,13455.0,14120.0,9836.0,-,80.0,-92.46,-98.495,-,-,-,-,-,-,732927770.0,9552.0,9355.724076735056,196,10,good,1,743,10-24,NLOS
714,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47938.0,-,9318.0,14571.0,14781.0,-,76.0,-92.721,-98.855,-,-,-,-,-,-,3624387015.0,9557.0,9355.724076735056,201,10,good,1,749,10-24,NLOS
715,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1502.0,47758.0,-,12285.0,16707.0,13722.0,-,92.0,-92.853,-97.638,-,-,-,-,-,-,1049687137.0,9491.0,9355.724076735056,135,10,good,1,746,10-24,NLOS
716,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47561.0,-,10695.0,16172.0,13551.0,-,84.0,-92.978,-97.193,-,-,-,-,-,-,2645487389.0,9505.0,9355.724076735056,149,10,good,1,743,10-24,NLOS
717,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1506.0,47744.0,-,9748.0,14605.0,14631.0,-,88.0,-92.599,-98.883,-,-,-,-,-,-,3206832254.0,9533.0,9355.724076735056,177,10,good,1,746,10-24,NLOS
718,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1503.0,47547.0,-,15215.0,15325.0,9857.0,-,104.0,-92.72,-97.229,-,-,-,-,-,-,3274372931.0,9557.0,9355.724076735056,201,10,good,1,742,10-24,NLOS
719,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1505.0,47583.0,-,12308.0,14220.0,10582.0,-,88.0,-92.428,-98.39,-,-,-,-,-,-,4049062677.0,9528.0,9355.724076735056,172,10,good,1,743,10-24,NLOS
720,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47520.0,-,13011.0,15323.0,11315.0,-,80.0,-92.609,-98.975,-,-,-,-,-,-,982409055.0,9533.0,9355.724076735056,177,10,good,1,742,10-24,NLOS
721,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1505.0,47698.0,-,13028.0,16611.0,13002.0,-,84.0,-92.904,-97.595,-,-,-,-,-,-,1666779284.0,9505.0,9355.724076735056,149,10,good,1,745,10-24,NLOS
722,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1502.0,47653.0,-,11890.0,15364.0,11274.0,-,92.0,-92.672,-98.755,-,-,-,-,-,-,2138038481.0,9543.0,9355.724076735056,187,10,good,1,744,10-24,NLOS
723,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,4196,8170,2550,24.0,-,1504.0,47741.0,-,14848.0,14196.0,9033.0,-,88.0,-92.781,-98.735,-,-,-,-,-,-,231148679.0,9575.0,9355.724076735056,219,10,good,1,745,10-24,NLOS
