,real_rng,rng,rssi,fp_idx,fp_power,fp_amp1,fp_amp2,fp_amp3,std_noise,pacc_cnt,condition,location_from,location_to,msid,bias,rng_wo_bias,error,error_nobias,env
36136,7.032,7.508,-81.08,748,-88.887,1934,3086,2532,24,101,nlos,lz,lz,737,0.006609680664386275,7.501390319335614,0.4693903193356137,0.476,lzlz
36138,7.032,7.517,-80.911,750,-89.204,1646,2817,2765,28,101,nlos,lz,lz,737,0.0067047323668782965,7.510295267633122,0.478295267633122,0.4850000000000003,lzlz
36139,7.032,7.53,-81.027,747,-88.88,2306,2873,2477,24,101,nlos,lz,lz,737,0.0068417888805791804,7.523158211119421,0.49115821111942104,0.4980000000000002,lzlz
36142,7.032,7.531,-80.985,746,-88.958,2596,3054,1813,28,101,nlos,lz,lz,737,0.006852319940977125,7.524147680059023,0.49214768005902254,0.49899999999999967,lzlz
36143,7.032,7.522,-81.08,747,-88.74,2301,3179,2225,28,101,nlos,lz,lz,737,0.006757479998527494,7.515242520001473,0.4832425200014727,0.4900000000000002,lzlz
36144,7.032,7.533,-80.915,749,-89.212,2351,3013,1910,28,101,nlos,lz,lz,737,0.006873377032421857,7.5261266229675785,0.4941266229675785,0.5010000000000003,lzlz
36148,7.032,7.533,-80.934,746,-89.145,2093,2947,2340,28,101,nlos,lz,lz,737,0.006873377032421857,7.5261266229675785,0.4941266229675785,0.5010000000000003,lzlz
36149,7.032,7.531,-80.86,747,-88.918,1655,2810,2983,24,101,nlos,lz,lz,737,0.006852319940977125,7.524147680059023,0.49214768005902254,0.49899999999999967,lzlz
36154,7.032,7.53,-80.961,749,-89.16,1461,2644,3058,28,101,nlos,lz,lz,737,0.0068417888805791804,7.523158211119421,0.49115821111942104,0.4980000000000002,lzlz
36157,7.032,7.506,-81.167,746,-88.584,2607,2950,2366,24,101,nlos,lz,lz,737,0.006588539541105831,7.499411460458894,0.46741146045889437,0.4740000000000002,lzlz
36159,7.032,7.522,-80.878,747,-88.813,2560,3050,2039,28,101,nlos,lz,lz,737,0.006757479998527494,7.515242520001473,0.4832425200014727,0.4900000000000002,lzlz
36161,7.032,7.533,-81.206,747,-88.731,2305,3014,2449,24,101,nlos,lz,lz,737,0.006873377032421857,7.5261266229675785,0.4941266229675785,0.5010000000000003,lzlz
36162,1.461,1.31,-79.668,744,-81.675,5955,6343,5277,40,101,los,1_hw,1_hw,738,-0.1067511868754103,1.4167511868754104,-0.044248813124589725,-0.15100000000000002,1_hw1_hw
36163,1.461,1.335,-80.21,750,-82.216,5493,6099,4904,44,101,los,1_hw,1_hw,738,-0.10631241663829272,1.4413124166382927,-0.019687583361707395,-0.1260000000000001,1_hw1_hw
36164,1.461,1.319,-79.777,747,-81.618,6041,6501,5113,44,101,los,1_hw,1_hw,738,-0.1065955878870346,1.4255955878870346,-0.03540441211296552,-0.14200000000000013,1_hw1_hw
36166,1.461,1.334,-79.834,749,-81.894,4934,6307,5858,40,101,los,1_hw,1_hw,738,-0.10633035406358449,1.4403303540635846,-0.020669645936415515,-0.127,1_hw1_hw
36167,1.461,1.32,-80.037,749,-81.853,5720,6435,5026,44,101,los,1_hw,1_hw,738,-0.10657813262859417,1.4265781326285942,-0.034421867371405845,-0.14100000000000001,1_hw1_hw
36168,1.461,1.322,-79.763,748,-81.927,6115,6218,4652,40,101,los,1_hw,1_hw,738,-0.10654312353775364,1.4285431235377537,-0.032456876462246376,-0.139,1_hw1_hw
36169,1.461,1.333,-79.827,749,-81.881,4806,6457,5827,40,101,los,1_hw,1_hw,738,-0.10634826008367604,1.439348260083676,-0.021651739916324075,-0.1280000000000001,1_hw1_hw
36170,1.461,1.334,-79.478,750,-81.663,6522,6492,4375,40,101,los,1_hw,1_hw,738,-0.10633035406358449,1.4403303540635846,-0.020669645936415515,-0.127,1_hw1_hw
36171,1.461,1.328,-79.834,746,-81.637,5461,6509,5680,44,101,los,1_hw,1_hw,738,-0.10643731544979662,1.4344373154497967,-0.026562684550203386,-0.133,1_hw1_hw
36172,1.461,1.315,-80.074,746,-82.068,5778,6231,4729,36,101,los,1_hw,1_hw,738,-0.106665077794033,1.421665077794033,-0.03933492220596713,-0.14600000000000013,1_hw1_hw
36173,1.461,1.344,-79.633,745,-81.457,5585,6609,5830,44,101,los,1_hw,1_hw,738,-0.10614958359203808,1.4501495835920382,-0.010850416407961916,-0.11699999999999999,1_hw1_hw
36174,1.461,1.325,-80.067,749,-82.083,5296,6212,5256,44,101,los,1_hw,1_hw,738,-0.10649036509059417,1.4314903650905941,-0.029509634909405946,-0.13600000000000012,1_hw1_hw
36175,1.461,1.315,-79.969,745,-82.005,5149,6025,5757,44,101,los,1_hw,1_hw,738,-0.106665077794033,1.421665077794033,-0.03933492220596713,-0.14600000000000013,1_hw1_hw
36176,1.461,1.31,-79.929,748,-81.894,5808,6055,5296,44,101,los,1_hw,1_hw,738,-0.1067511868754103,1.4167511868754104,-0.044248813124589725,-0.15100000000000002,1_hw1_hw
36177,1.461,1.325,-79.77,750,-82.465,6276,5972,3357,40,101,los,1_hw,1_hw,738,-0.10649036509059417,1.4314903650905941,-0.029509634909405946,-0.13600000000000012,1_hw1_hw
36178,1.461,1.296,-79.925,745,-81.975,4927,6148,5879,40,101,los,1_hw,1_hw,738,-0.10698772481485275,1.4029877248148528,-0.05801227518514729,-0.16500000000000004,1_hw1_hw
36179,1.461,1.314,-80.044,749,-82.03,5862,6157,4810,40,101,los,1_hw,1_hw,738,-0.10668236693975164,1.4206823669397517,-0.04031763306024838,-0.14700000000000002,1_hw1_hw
36180,1.461,1.333,-79.917,747,-81.795,5090,6456,5756,40,101,los,1_hw,1_hw,738,-0.10634826008367604,1.439348260083676,-0.021651739916324075,-0.1280000000000001,1_hw1_hw
36181,1.461,1.322,-79.791,751,-81.434,5929,6531,5625,40,101,los,1_hw,1_hw,738,-0.10654312353775364,1.4285431235377537,-0.032456876462246376,-0.139,1_hw1_hw
36183,1.461,1.281,-79.731,744,-81.93,6371,6360,4073,44,101,los,1_hw,1_hw,738,-0.10723340298174922,1.3882334029817491,-0.07276659701825094,-0.18000000000000016,1_hw1_hw
36184,1.461,1.316,-79.71,749,-82.22,6262,6108,3848,40,101,los,1_hw,1_hw,738,-0.1066477552056746,1.4226477552056747,-0.03835224479432542,-0.14500000000000002,1_hw1_hw
36185,1.461,1.296,-79.798,748,-81.725,4784,6499,6102,44,101,los,1_hw,1_hw,738,-0.10698772481485275,1.4029877248148528,-0.05801227518514729,-0.16500000000000004,1_hw1_hw
36186,1.461,1.313,-79.658,751,-81.744,6329,6314,4688,44,101,los,1_hw,1_hw,738,-0.10669962253206311,1.419699622532063,-0.04130037746793702,-0.14800000000000013,1_hw1_hw
36187,1.461,1.308,-79.888,748,-81.61,5781,6483,5446,36,101,los,1_hw,1_hw,738,-0.10678539329011372,1.4147853932901138,-0.04621460670988631,-0.15300000000000002,1_hw1_hw
36188,1.461,1.301,-79.791,747,-82.226,6295,6117,3762,40,101,los,1_hw,1_hw,738,-0.10690403165456885,1.4079040316545688,-0.05309596834543129,-0.16000000000000014,1_hw1_hw
36189,1.461,1.332,-79.575,747,-81.581,5541,6464,5771,44,101,los,1_hw,1_hw,738,-0.10636613459443822,1.4383661345944383,-0.02263386540556178,-0.129,1_hw1_hw
36190,1.461,1.342,-79.78,752,-81.514,5496,6535,5876,44,101,los,1_hw,1_hw,738,-0.10618598399195278,1.4481859839919529,-0.012814016008047213,-0.119,1_hw1_hw
36191,1.461,1.291,-79.644,746,-81.737,6479,6425,4336,36,101,los,1_hw,1_hw,738,-0.10707052768871872,1.3980705276887186,-0.06292947231128143,-0.17000000000000015,1_hw1_hw
36192,1.461,1.32,-79.787,752,-81.72,5078,6393,5985,40,101,los,1_hw,1_hw,738,-0.10657813262859417,1.4265781326285942,-0.034421867371405845,-0.14100000000000001,1_hw1_hw
36193,1.461,1.319,-79.766,747,-81.987,6332,6220,4193,44,101,los,1_hw,1_hw,738,-0.1065955878870346,1.4255955878870346,-0.03540441211296552,-0.14200000000000013,1_hw1_hw
36194,1.461,1.307,-79.954,746,-81.771,5848,6383,5132,44,101,los,1_hw,1_hw,738,-0.10680244521541393,1.4138024452154139,-0.047197554784586204,-0.15400000000000014,1_hw1_hw
36195,1.461,1.328,-79.87,745,-81.556,5585,6526,5713,40,101,los,1_hw,1_hw,738,-0.10643731544979662,1.4344373154497967,-0.026562684550203386,-0.133,1_hw1_hw
36196,1.461,1.325,-79.784,751,-81.656,6055,6325,5226,40,101,los,1_hw,1_hw,738,-0.10649036509059417,1.4314903650905941,-0.029509634909405946,-0.13600000000000012,1_hw1_hw
36198,1.461,1.32,-79.528,751,-81.512,5322,6575,5996,44,101,los,1_hw,1_hw,738,-0.10657813262859417,1.4265781326285942,-0.034421867371405845,-0.14100000000000001,1_hw1_hw
36199,1.461,1.319,-79.954,750,-81.973,5574,6061,5373,44,101,los,1_hw,1_hw,738,-0.1065955878870346,1.4255955878870346,-0.03540441211296552,-0.14200000000000013,1_hw1_hw
36200,1.461,1.301,-79.548,749,-81.427,6231,6528,5308,40,101,los,1_hw,1_hw,738,-0.10690403165456885,1.4079040316545688,-0.05309596834543129,-0.16000000000000014,1_hw1_hw
36201,1.461,1.3,-79.706,749,-81.478,5999,6443,5553,44,101,los,1_hw,1_hw,738,-0.1069208408055724,1.4069208408055724,-0.05407915919442763,-0.16100000000000003,1_hw1_hw
36202,1.461,1.301,-79.538,750,-81.37,6181,6553,5469,40,101,los,1_hw,1_hw,738,-0.10690403165456885,1.4079040316545688,-0.05309596834543129,-0.16000000000000014,1_hw1_hw
36204,1.461,1.31,-80.116,750,-82.186,5961,6118,4369,40,101,los,1_hw,1_hw,738,-0.1067511868754103,1.4167511868754104,-0.044248813124589725,-0.15100000000000002,1_hw1_hw
36205,1.461,1.336,-79.936,744,-81.787,5735,6407,5193,44,101,los,1_hw,1_hw,738,-0.10629444791158882,1.442294447911589,-0.01870555208841118,-0.125,1_hw1_hw
36206,1.461,1.323,-79.784,744,-81.809,6477,6403,4175,36,101,los,1_hw,1_hw,738,-0.1065255699222396,1.4295255699222396,-0.03147443007776052,-0.13800000000000012,1_hw1_hw
36207,1.461,1.321,-79.727,744,-82.147,6353,6235,3693,44,101,los,1_hw,1_hw,738,-0.1065606444759597,1.4275606444759597,-0.033439355524040426,-0.14000000000000012,1_hw1_hw
36208,1.461,1.329,-79.668,747,-81.508,5668,6566,5688,44,101,los,1_hw,1_hw,738,-0.10641956802439889,1.4354195680243989,-0.025580431975601226,-0.13200000000000012,1_hw1_hw
36209,1.461,1.316,-79.586,747,-82.029,6596,6295,3507,40,101,los,1_hw,1_hw,738,-0.1066477552056746,1.4226477552056747,-0.03835224479432542,-0.14500000000000002,1_hw1_hw
36210,1.461,1.339,-79.929,749,-81.99,5188,6122,5647,40,101,los,1_hw,1_hw,738,-0.10624035495590167,1.4452403549559016,-0.015759645044098436,-0.12200000000000011,1_hw1_hw
36260,12.12,12.25,-79.87,749,-82.686,5704,5943,3766,40,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36261,12.12,12.231,-79.929,744,-82.761,5428,5921,4013,40,101,los,1_hw,1_hw,740,0.04240428689222142,12.188595713107778,0.06859571310777923,0.11100000000000065,1_hw1_hw
36262,12.12,12.231,-79.917,746,-82.365,4933,6032,5255,44,101,los,1_hw,1_hw,740,0.04240428689222142,12.188595713107778,0.06859571310777923,0.11100000000000065,1_hw1_hw
36263,12.12,12.236,-79.951,747,-82.749,4208,5766,5468,40,101,los,1_hw,1_hw,740,0.04243091303290747,12.193569086967093,0.07356908696709397,0.11600000000000144,1_hw1_hw
36267,12.12,12.241,-80.561,752,-83.563,3745,5225,5070,40,101,los,1_hw,1_hw,740,0.04245752118587198,12.198542478814128,0.07854247881412846,0.12100000000000044,1_hw1_hw
36268,12.12,12.24,-79.863,751,-82.615,5684,5999,3884,44,101,los,1_hw,1_hw,740,0.042452200993634115,12.197547799006365,0.07754779900636599,0.120000000000001,1_hw1_hw
36269,12.12,12.24,-79.914,750,-82.511,5308,6089,4490,48,101,los,1_hw,1_hw,740,0.042452200993634115,12.197547799006365,0.07754779900636599,0.120000000000001,1_hw1_hw
36270,12.12,12.25,-79.917,749,-82.771,4253,5788,5372,40,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36271,12.12,12.245,-80.233,747,-83.062,3943,5633,5287,36,101,los,1_hw,1_hw,740,0.04247879476638339,12.202521205233616,0.08252120523361661,0.125,1_hw1_hw
36272,12.12,12.238,-80.17,747,-82.764,4626,5860,4984,44,101,los,1_hw,1_hw,740,0.04244155845184583,12.195558441548155,0.07555844154815539,0.11800000000000033,1_hw1_hw
36273,12.12,12.237,-80.241,750,-82.822,4996,5874,4477,48,101,los,1_hw,1_hw,740,0.04243623610207514,12.194563763897925,0.07456376389792574,0.11700000000000088,1_hw1_hw
36275,12.12,12.238,-79.689,745,-82.386,4387,5920,5797,44,101,los,1_hw,1_hw,740,0.04244155845184583,12.195558441548155,0.07555844154815539,0.11800000000000033,1_hw1_hw
36276,12.12,12.241,-79.77,745,-82.441,4394,5942,5672,44,101,los,1_hw,1_hw,740,0.04245752118587198,12.198542478814128,0.07854247881412846,0.12100000000000044,1_hw1_hw
36277,12.12,12.25,-79.87,745,-82.496,5185,6029,4741,44,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36278,12.12,12.245,-79.763,744,-82.473,5479,6055,4414,44,101,los,1_hw,1_hw,740,0.04247879476638339,12.202521205233616,0.08252120523361661,0.125,1_hw1_hw
36279,12.12,12.243,-79.885,749,-82.92,5409,5816,3827,40,101,los,1_hw,1_hw,740,0.04246815941360005,12.2005318405864,0.08053184058640106,0.12300000000000111,1_hw1_hw
36280,12.12,12.247,-79.738,747,-82.409,5481,6127,4457,44,101,los,1_hw,1_hw,740,0.04248942724511373,12.204510572754886,0.08451057275488694,0.12700000000000067,1_hw1_hw
36281,12.12,12.247,-80.17,746,-82.886,4365,5793,5073,36,101,los,1_hw,1_hw,740,0.04248942724511373,12.204510572754886,0.08451057275488694,0.12700000000000067,1_hw1_hw
36283,12.12,12.248,-79.863,746,-82.532,4720,5993,5177,40,101,los,1_hw,1_hw,740,0.04249474240698792,12.20550525759301,0.08550525759301131,0.1280000000000001,1_hw1_hw
36285,12.12,12.25,-79.78,747,-82.501,5069,5989,4903,44,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36288,12.12,12.237,-79.665,751,-82.271,4419,6020,5873,44,101,los,1_hw,1_hw,740,0.04243623610207514,12.194563763897925,0.07456376389792574,0.11700000000000088,1_hw1_hw
36290,12.12,12.237,-79.827,744,-82.554,5069,5869,4942,48,101,los,1_hw,1_hw,740,0.04243623610207514,12.194563763897925,0.07456376389792574,0.11700000000000088,1_hw1_hw
36291,12.12,12.25,-79.777,749,-82.333,5264,6127,4871,48,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36292,12.12,12.243,-80.194,750,-82.947,4313,5686,5130,40,101,los,1_hw,1_hw,740,0.04246815941360005,12.2005318405864,0.08053184058640106,0.12300000000000111,1_hw1_hw
36293,12.12,12.243,-79.748,746,-82.367,4792,6070,5336,48,101,los,1_hw,1_hw,740,0.04246815941360005,12.2005318405864,0.08053184058640106,0.12300000000000111,1_hw1_hw
36294,12.12,12.224,-79.881,748,-82.773,5596,5861,3839,44,101,los,1_hw,1_hw,740,0.0423669800495281,12.181633019950471,0.06163301995047199,0.10400000000000098,1_hw1_hw
36295,12.12,12.247,-79.848,746,-82.465,5065,6017,4945,48,101,los,1_hw,1_hw,740,0.04248942724511373,12.204510572754886,0.08451057275488694,0.12700000000000067,1_hw1_hw
36296,12.12,12.236,-79.816,747,-82.437,5036,6078,4957,44,101,los,1_hw,1_hw,740,0.04243091303290747,12.193569086967093,0.07356908696709397,0.11600000000000144,1_hw1_hw
36298,12.12,12.248,-80.419,748,-83.492,5082,5461,3534,48,101,los,1_hw,1_hw,740,0.04249474240698792,12.20550525759301,0.08550525759301131,0.1280000000000001,1_hw1_hw
36300,12.12,12.261,-79.965,745,-82.856,4221,5720,5324,40,101,los,1_hw,1_hw,740,0.04256377419694246,12.218436225803057,0.09843622580305755,0.14100000000000001,1_hw1_hw
36301,12.12,12.261,-80.277,746,-83.242,4217,5564,4841,36,101,los,1_hw,1_hw,740,0.04256377419694246,12.218436225803057,0.09843622580305755,0.14100000000000001,1_hw1_hw
36302,12.12,12.25,-79.877,744,-82.837,5730,5825,3531,36,101,los,1_hw,1_hw,740,0.04250537057629611,12.207494629423703,0.08749462942370378,0.13000000000000078,1_hw1_hw
36304,12.12,12.241,-79.77,744,-82.376,5085,6078,5031,40,101,los,1_hw,1_hw,740,0.04245752118587198,12.198542478814128,0.07854247881412846,0.12100000000000044,1_hw1_hw
36306,12.12,12.224,-79.794,750,-82.578,5728,5992,3923,40,101,los,1_hw,1_hw,740,0.0423669800495281,12.181633019950471,0.06163301995047199,0.10400000000000098,1_hw1_hw
36308,12.12,12.237,-79.929,749,-82.976,5787,5672,3329,40,101,los,1_hw,1_hw,740,0.04243623610207514,12.194563763897925,0.07456376389792574,0.11700000000000088,1_hw1_hw
36309,1.27,1.421,-79.699,745,-81.627,6030,6168,5503,36,101,nlos,esl,hw,741,-0.10466296553014054,1.5256629655301406,0.25566296553014056,0.15100000000000002,eslhw
36310,1.27,1.407,-79.515,750,-81.114,6457,6584,5724,40,101,nlos,esl,hw,741,-0.10494475085011246,1.5119447508501125,0.24194475085011247,0.137,eslhw
36315,1.27,1.387,-79.492,747,-81.177,6182,6479,5994,36,101,nlos,esl,hw,741,-0.10533886640806855,1.4923388664080686,0.22233886640806855,0.11699999999999999,eslhw
36316,1.27,1.411,-79.518,744,-81.068,6378,6620,5878,36,101,nlos,esl,hw,741,-0.10486472371634648,1.5158647237163465,0.2458647237163465,0.14100000000000001,eslhw
36317,1.27,1.386,-79.475,748,-81.192,5912,6500,6205,32,101,nlos,esl,hw,741,-0.10535830138000968,1.4913583013800096,0.22135830138000956,0.11599999999999988,eslhw
36318,1.27,1.373,-79.445,751,-81.134,6106,6553,6087,40,101,nlos,esl,hw,741,-0.10560851884736522,1.4786085188473652,0.2086085188473652,0.10299999999999998,eslhw
36319,1.27,1.386,-79.515,748,-82.057,6511,6366,3450,40,101,nlos,esl,hw,741,-0.10535830138000968,1.4913583013800096,0.22135830138000956,0.11599999999999988,eslhw
36320,1.27,1.39,-79.412,750,-81.953,6416,6365,3929,28,101,nlos,esl,hw,741,-0.1052804038126558,1.4952804038126557,0.22528040381265568,0.11999999999999988,eslhw
36322,1.27,1.375,-79.361,747,-81.089,5761,6661,6397,44,101,nlos,esl,hw,741,-0.10557032240046382,1.4805703224004638,0.2105703224004638,0.10499999999999998,eslhw
36323,1.27,1.383,-79.406,750,-81.931,6560,6436,3628,36,101,nlos,esl,hw,741,-0.10541644738547884,1.4884164473854788,0.21841644738547883,0.11299999999999999,eslhw
36324,1.27,1.411,-79.478,746,-81.885,6380,6342,4210,36,101,nlos,esl,hw,741,-0.10486472371634648,1.5158647237163465,0.2458647237163465,0.14100000000000001,eslhw
36326,1.27,1.381,-79.603,746,-81.394,5880,6346,5967,40,101,nlos,esl,hw,741,-0.10545507807844423,1.4864550780784442,0.21645507807844422,0.11099999999999999,eslhw
36327,1.27,1.389,-79.532,744,-82.191,6192,6195,3901,36,101,nlos,esl,hw,741,-0.10529991753689316,1.4942999175368932,0.22429991753689316,0.119,eslhw
36328,1.27,1.4,-79.485,750,-82.115,6234,6222,3997,36,101,nlos,esl,hw,741,-0.10508384661210712,1.505083846612107,0.23508384661210702,0.1299999999999999,eslhw
36329,1.27,1.409,-79.528,747,-81.869,6478,6427,3968,40,101,nlos,esl,hw,741,-0.10490478622831745,1.5139047862283175,0.24390478622831746,0.139,eslhw
36330,1.27,1.389,-79.416,744,-81.851,6517,6452,3916,36,101,nlos,esl,hw,741,-0.10529991753689316,1.4942999175368932,0.22429991753689316,0.119,eslhw
36331,1.27,1.402,-79.592,748,-81.406,6150,6327,5683,40,101,nlos,esl,hw,741,-0.10504422981043238,1.5070442298104323,0.23704422981043227,0.1319999999999999,eslhw
36332,1.27,1.386,-79.422,750,-82.075,6497,6358,3434,32,101,nlos,esl,hw,741,-0.10535830138000968,1.4913583013800096,0.22135830138000956,0.11599999999999988,eslhw
36334,1.27,1.383,-79.651,746,-81.569,5426,6272,6109,40,101,nlos,esl,hw,741,-0.10541644738547884,1.4884164473854788,0.21841644738547883,0.11299999999999999,eslhw
36338,1.27,1.4,-79.528,745,-81.561,6570,6557,4488,40,101,nlos,esl,hw,741,-0.10508384661210712,1.505083846612107,0.23508384661210702,0.1299999999999999,eslhw
36339,1.27,1.409,-79.455,751,-82.029,6245,6248,4170,36,101,nlos,esl,hw,741,-0.10490478622831745,1.5139047862283175,0.24390478622831746,0.139,eslhw
36340,1.27,1.4,-79.399,749,-81.196,6340,6552,5699,32,101,nlos,esl,hw,741,-0.10508384661210712,1.505083846612107,0.23508384661210702,0.1299999999999999,eslhw
36342,1.27,1.407,-79.525,748,-81.162,6171,6501,6014,36,101,nlos,esl,hw,741,-0.10494475085011246,1.5119447508501125,0.24194475085011247,0.137,eslhw
36343,1.27,1.378,-79.654,750,-81.615,5228,6328,6131,32,101,nlos,esl,hw,741,-0.10551282236847914,1.483512822368479,0.21351282236847902,0.10799999999999987,eslhw
36344,1.27,1.373,-79.599,745,-81.492,5654,6249,6081,44,101,nlos,esl,hw,741,-0.10560851884736522,1.4786085188473652,0.2086085188473652,0.10299999999999998,eslhw
36345,1.27,1.409,-79.351,746,-81.66,6452,6452,4542,40,101,nlos,esl,hw,741,-0.10490478622831745,1.5139047862283175,0.24390478622831746,0.139,eslhw
36347,1.27,1.376,-79.548,749,-82.216,6187,6184,3858,40,101,nlos,esl,hw,741,-0.10555118301366484,1.4815511830136647,0.2115511830136647,0.10599999999999987,eslhw
36348,1.27,1.402,-79.442,750,-81.458,6625,6614,4605,40,101,nlos,esl,hw,741,-0.10504422981043238,1.5070442298104323,0.23704422981043227,0.1319999999999999,eslhw
36349,1.27,1.4,-79.439,749,-82.056,6479,6372,3500,40,101,nlos,esl,hw,741,-0.10508384661210712,1.505083846612107,0.23508384661210702,0.1299999999999999,eslhw
36350,1.27,1.373,-79.475,744,-81.097,5693,6670,6433,40,101,nlos,esl,hw,741,-0.10560851884736522,1.4786085188473652,0.2086085188473652,0.10299999999999998,eslhw
