fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
11088,18003,16411,44,8198,425,47883,-83.004,-85.243,2.239,1.026974604,6920,6976.279883,56.279883,0
13423,17969,12230,40,7582,425,47919,-84.665,-86.838,2.173,1.02566586,6915,6976.279883,61.279883,0
11012,17449,14407,52,6950,378,47701,-83.305,-85.726,2.421,1.029061881,6925,6976.279883,51.279883,0
14192,19065,16094,44,9351,467,47700,-84.757,-85.032,0.275,1.00324457,6906,6976.279883,70.279883,0
18996,17025,10586,48,8687,295,47926,-80.427,-82.687,2.26,1.028100016,6906,6976.279883,70.279883,0
16480,19450,14606,52,9653,462,47904,-84.988,-85.328,0.34,1.004000565,6957,6976.279883,19.279883,0
10748,17515,15134,44,7171,379,47888,-83.418,-85.825,2.407,1.028854684,6925,6976.279883,51.279883,0
11379,17096,14081,40,6846,394,47636,-84.879,-85.274,0.395,1.004653683,6925,6976.279883,51.279883,0
15634,18905,12384,48,8698,454,47732,-84.688,-86.899,2.211,1.026107595,6896,6976.279883,80.279883,0
14775,19329,16231,44,9616,464,47632,-84.934,-85.251,0.317,1.00373231,6948,6976.279883,28.279883,0
13149,16603,11662,40,6691,396,47660,-84.736,-86.974,2.238,1.026411443,6887,6976.279883,89.279883,0
9294,16667,17424,40,7953,428,47875,-84.811,-86.877,2.066,1.024360048,6920,6976.279883,56.279883,0
10076,17133,15150,44,7016,391,47886,-83.052,-85.372,2.32,1.027934306,6939,6976.279883,37.279883,0
8076,15071,17776,40,7498,420,47744,-84.719,-86.636,1.917,1.022627746,6925,6976.279883,51.279883,0
17861,18839,11596,40,9604,463,47610,-84.948,-85.024,0.076,1.000894665,6906,6976.279883,70.279883,0
11305,17670,14441,44,7361,418,47765,-84.68,-86.956,2.276,1.026877657,6915,6976.279883,61.279883,0
15245,19662,17218,52,10282,468,47695,-83.15,-85.471,2.321,1.02791341,6896,6976.279883,80.279883,0
9601,17248,16446,48,7951,438,47939,-84.609,-86.626,2.017,1.023839071,6910,6976.279883,66.279883,0
13987,19323,17364,44,9979,477,47887,-84.855,-85.087,0.232,1.002734076,6892,6976.279883,84.279883,0
15469,19448,16089,44,10171,496,47895,-84.599,-86.777,2.178,1.025744985,6910,6976.279883,66.279883,0
13637,17291,12010,40,6813,380,47981,-83.172,-85.652,2.48,1.029817727,6943,6976.279883,33.279883,0
14386,19565,16428,48,9921,481,47636,-84.757,-86.96,2.203,1.025991953,6920,6976.279883,56.279883,0
17475,19979,16325,48,11398,527,47769,-84.567,-86.696,2.129,1.025175305,6882,6976.279883,94.279883,0
9067,16662,16467,40,7437,427,47626,-84.54,-86.651,2.111,1.024970428,6887,6976.279883,89.279883,0
11905,19846,15577,76,9375,1260,47769,-92.147,-94.163,2.016,1.021878086,17420,17477.76224,57.76224,0
4212,16441,18506,72,8315,1145,47811,-92.457,-94.08,1.623,1.017554106,17462,17477.76224,15.76224,0
9611,16860,13351,72,6193,959,47642,-92.717,-93.065,0.348,1.003753357,17425,17477.76224,52.76224,0
10843,18738,14549,72,7788,1075,47709,-92.721,-94.959,2.238,1.024136927,17462,17477.76224,15.76224,0
6565,17803,18144,68,8621,1127,47879,-92.752,-94.605,1.853,1.019978006,17439,17477.76224,38.76224,0
14123,19642,13632,88,8912,1192,47916,-92.409,-94.605,2.196,1.023763919,17434,17477.76224,43.76224,0
9310,17567,14136,72,6823,1023,47896,-92.577,-94.808,2.231,1.024098858,17439,17477.76224,38.76224,0
11892,18249,12509,76,7420,1075,47790,-92.51,-94.631,2.121,1.022927251,17462,17477.76224,15.76224,0
6720,17088,17167,76,7431,1051,47751,-92.713,-94.834,2.121,1.022877051,17453,17477.76224,24.76224,0
4921,15771,16349,72,6648,1023,47813,-92.464,-94.388,1.924,1.020808098,17453,17477.76224,24.76224,0
10059,17248,13425,68,6462,956,47964,-92.929,-93.276,0.347,1.003734034,17429,17477.76224,48.76224,0
14075,20238,15007,76,10013,1318,47587,-92.042,-94.067,2.025,1.022000826,17443,17477.76224,34.76224,0
8855,16336,13650,76,6079,933,47827,-92.875,-93.118,0.243,1.00261642,17425,17477.76224,52.76224,0
5127,15549,17035,64,6963,1004,47749,-92.828,-94.693,1.865,1.020090921,17458,17477.76224,19.76224,0
10229,17128,12928,68,6270,948,47778,-92.871,-93.245,0.374,1.004027091,17439,17477.76224,38.76224,0
10396,17688,13281,76,6660,1027,47585,-92.438,-94.79,2.352,1.025444081,17448,17477.76224,29.76224,0
4679,15376,17409,76,7021,1008,47681,-92.829,-94.683,1.854,1.019972207,17434,17477.76224,43.76224,0
9462,18334,14638,80,7456,1089,47897,-92.419,-94.58,2.161,1.023382638,17429,17477.76224,48.76224,0
10106,16426,12463,68,5751,927,47969,-92.69,-93.138,0.448,1.004833315,17425,17477.76224,52.76224,0
11218,17737,12775,68,6932,1025,47848,-92.629,-94.853,2.224,1.024009759,17425,17477.76224,52.76224,0
9224,20416,19886,84,11701,1379,47627,-92.326,-95.998,3.672,1.039772112,17448,17477.76224,29.76224,0
13390,20594,15843,76,10382,1353,47583,-93.971,-95.95,1.979,1.021059689,17453,17477.76224,24.76224,0
7873,17822,16344,72,7597,1047,47949,-92.842,-94.968,2.126,1.022899119,17443,17477.76224,34.76224,0
6149,18260,18449,72,9002,1198,47814,-92.409,-94.213,1.804,1.019521908,17429,17477.76224,48.76224,0
10470,17508,13354,76,6727,985,47647,-92.844,-93.132,0.288,1.003101978,17439,17477.76224,38.76224,0
11451,18577,14001,76,7664,1099,47967,-92.459,-94.715,2.256,1.024400004,17420,17477.76224,57.76224,0
14023,19575,13390,92,8732,1200,47663,-92.262,-94.479,2.217,1.024029395,17476,17477.76224,1.76224,0
6271,18591,20567,80,10878,1381,47937,-93.996,-95.529,1.533,1.016309205,17439,17477.76224,38.76224,0
7658,18384,19595,84,10339,1328,47878,-92.115,-95.72,3.605,1.039135863,17453,17477.76224,24.76224,0
10643,18958,14994,76,8057,1137,47707,-92.381,-94.58,2.199,1.023803596,17429,17477.76224,48.76224,0
12371,17680,11993,76,6845,972,47983,-91.035,-93.356,2.321,1.025495688,17458,17477.76224,19.76224,0
4666,16472,18383,68,8068,1082,47937,-92.818,-94.575,1.757,1.018929518,17467,17477.76224,10.76224,0
14134,17138,10291,72,6571,962,47997,-92.947,-93.373,0.426,1.004583257,17453,17477.76224,24.76224,0
9032,17862,15267,76,7179,1030,47569,-92.738,-93.022,0.284,1.003062391,17439,17477.76224,38.76224,0
5353,15309,16929,68,6921,1024,47810,-92.63,-94.454,1.824,1.019691245,17439,17477.76224,38.76224,0
4768,15247,16287,76,6576,1017,47685,-92.468,-94.277,1.809,1.019563525,17458,17477.76224,19.76224,0
10458,16294,12280,72,5779,921,47841,-92.768,-93.181,0.413,1.004451966,17472,17477.76224,5.76224,0
9000,16858,13860,68,6445,981,47893,-92.693,-94.887,2.194,1.023669533,17448,17477.76224,29.76224,0
15182,20376,13457,84,10233,1328,47923,-92.071,-95.969,3.898,1.042336892,17443,17477.76224,34.76224,0
9406,17666,14467,76,6779,979,47895,-92.931,-93.296,0.365,1.003927645,17434,17477.76224,43.76224,0
8443,16526,14557,76,6384,986,47696,-92.608,-94.835,2.227,1.024047598,17439,17477.76224,38.76224,0
6501,16320,16464,72,6976,1006,47944,-92.819,-94.839,2.02,1.021762786,17434,17477.76224,43.76224,0
5997,16766,16856,72,7579,1070,47752,-92.643,-94.462,1.819,1.019634511,17425,17477.76224,52.76224,0
7496,18972,18951,80,9670,1228,47623,-92.505,-94.37,1.865,1.020161072,17467,17477.76224,10.76224,0
6156,16621,16764,68,7318,1067,47879,-92.515,-94.443,1.928,1.020839864,17439,17477.76224,38.76224,0
11567,20371,17836,80,10923,1355,47697,-92.179,-94,1.821,1.019755042,17439,17477.76224,38.76224,0
9535,17087,13359,72,6397,995,47963,-92.538,-94.795,2.257,1.02438998,17420,17477.76224,57.76224,0
9008,16769,15287,48,6748,380,47952,-83.131,-85.417,2.286,1.027498767,11157,11197.36188,40.36188,0
10970,18443,15067,44,8036,434,47882,-84.735,-86.882,2.147,1.025337818,11157,11197.36188,40.36188,0
11722,19208,18137,44,9875,471,47752,-84.92,-85.018,0.098,1.001154027,11152,11197.36188,45.36188,0
17933,17390,12076,44,8511,432,47789,-83.025,-85.414,2.389,1.028774466,11152,11197.36188,45.36188,0
11434,16759,12774,44,6446,380,47842,-84.932,-85.259,0.327,1.003850139,11171,11197.36188,26.36188,0
11483,16538,13138,44,6138,359,47708,-83.213,-85.777,2.564,1.030812493,11128,11197.36188,69.36188,0
12962,17843,11665,44,7037,391,47798,-83.065,-85.357,2.292,1.027592849,11157,11197.36188,40.36188,0
18034,19194,14271,52,9838,450,47845,-83.299,-85.725,2.426,1.029123999,11185,11197.36188,12.36188,0
8564,15955,16850,44,7164,397,47875,-83.01,-85.15,2.14,1.025780027,11157,11197.36188,40.36188,0
11156,18070,15158,48,7378,376,47825,-83.61,-84.086,0.476,1.005693099,11218,11197.36188,-20.63812,0
15226,18424,11075,48,8043,436,47741,-84.699,-86.883,2.184,1.025785428,11213,11197.36188,-15.63812,0
11127,16906,18077,60,8319,414,47944,-83.295,-85.591,2.296,1.02756468,11199,11197.36188,-1.63812,0
11731,17376,12574,36,6348,368,47846,-83.144,-85.707,2.563,1.030826037,11213,11197.36188,-15.63812,0
10296,17636,14678,40,6888,389,47826,-83.017,-85.471,2.454,1.029560211,11161,11197.36188,36.36188,0
16002,19414,14220,44,9083,442,47652,-83.108,-85.569,2.461,1.029612071,11180,11197.36188,17.36188,0
11743,17435,12035,56,6638,377,47981,-83.128,-85.417,2.289,1.027535848,11185,11197.36188,12.36188,0
10380,17622,14530,44,6889,396,47636,-84.862,-85.295,0.433,1.005102402,11171,11197.36188,26.36188,0
11875,18715,18494,44,9293,431,47944,-83.427,-85.778,2.351,1.028180325,11199,11197.36188,-1.63812,0
13574,18850,14747,48,8378,417,47837,-83.263,-85.648,2.385,1.028644176,11185,11197.36188,12.36188,0
15020,19989,17970,52,10595,503,47890,-84.654,-86.997,2.343,1.027677369,11194,11197.36188,3.36188,0
15065,19803,16883,40,10046,493,47892,-84.598,-86.965,2.367,1.027979385,11142,11197.36188,55.36188,0
9522,16542,17202,52,7465,383,47941,-83.501,-85.792,2.291,1.027436797,11166,11197.36188,31.36188,0
11479,17777,13669,48,7084,382,47964,-83.296,-85.643,2.347,1.028176623,11213,11197.36188,-15.63812,0
14577,18246,11118,48,7753,415,47803,-84.968,-85.153,0.185,1.00217729,11203,11197.36188,-5.63812,0
13159,16582,11452,40,6247,355,47981,-83.387,-85.884,2.497,1.029944716,11157,11197.36188,40.36188,0
10780,17356,12896,44,6517,366,47715,-83.305,-85.652,2.347,1.028173579,11152,11197.36188,45.36188,0
16552,20068,16661,44,10697,516,47639,-84.474,-86.803,2.329,1.027570613,11161,11197.36188,36.36188,0
12211,16974,12544,44,6348,348,47846,-83.629,-84.17,0.541,1.006469048,11213,11197.36188,-15.63812,0
10158,17487,16763,48,7584,393,47686,-83.346,-85.76,2.414,1.028963598,11218,11197.36188,-20.63812,0
16146,18729,11820,44,8589,440,47735,-84.905,-85.148,0.243,1.002862022,11166,11197.36188,31.36188,0
12814,18343,17759,52,8931,441,47627,-83.055,-85.488,2.433,1.029293841,11142,11197.36188,55.36188,0
7523,16616,17629,48,7368,391,47815,-83.265,-85.501,2.236,1.02685402,11185,11197.36188,12.36188,0
12063,18380,14372,44,7688,406,47835,-83.122,-85.477,2.355,1.02833185,11185,11197.36188,12.36188,0
11788,17594,11961,44,6641,385,47791,-84.948,-85.27,0.322,1.003790554,11180,11197.36188,17.36188,0
8028,15208,16991,52,7142,386,47810,-83.241,-85.195,1.954,1.023474009,11218,11197.36188,-20.63812,0
16403,18946,12427,44,8539,434,47796,-84.999,-85.444,0.445,1.005235356,11189,11197.36188,8.36188,0
10708,16850,13093,32,6295,388,47773,-84.648,-85.042,0.394,1.00465457,11142,11197.36188,55.36188,0
12218,18392,14434,52,7707,401,47836,-83.241,-85.622,2.381,1.028603693,11166,11197.36188,31.36188,0
10995,17616,13842,48,6757,372,47766,-83.321,-85.792,2.471,1.029656389,11185,11197.36188,12.36188,0
13264,19311,16914,44,9223,466,47826,-84.716,-85.108,0.392,1.004627225,11180,11197.36188,17.36188,0
14976,18640,12350,44,8094,436,47667,-84.727,-85.069,0.342,1.004036494,11227,11197.36188,-29.63812,0
13601,17004,11310,44,6402,349,47793,-83.641,-84.199,0.558,1.006671369,11189,11197.36188,8.36188,0
16782,18916,14492,40,8647,296,47838,-80.377,-81.125,0.748,1.009306145,2303,2399.934999,96.934999,0
17381,16640,11735,40,7572,270,47723,-80.599,-81.186,0.587,1.007282969,2303,2399.934999,96.934999,0
16555,16539,13112,52,7376,266,47713,-80.615,-81.332,0.717,1.008894126,2336,2399.934999,63.934999,0
14724,17652,14062,48,7263,270,47635,-80.418,-81.242,0.824,1.010246462,2289,2399.934999,110.934999,0
17471,17531,11133,48,8139,276,47668,-80.722,-81.113,0.391,1.004843785,2350,2399.934999,49.934999,0
17229,17908,10590,44,8202,287,47611,-80.416,-82.733,2.317,1.028812674,2303,2399.934999,96.934999,0
17292,17427,11211,36,7976,277,47667,-80.603,-81.034,0.431,1.005347196,2345,2399.934999,54.934999,0
15089,19376,17191,44,9307,304,47814,-80.465,-81.138,0.673,1.008363885,2303,2399.934999,96.934999,0
17306,17344,13463,40,7904,274,47648,-80.658,-81.434,0.776,1.009620868,2298,2399.934999,101.934999,0
17135,18721,13326,36,8531,291,47721,-80.467,-81.129,0.662,1.008226975,2294,2399.934999,105.934999,0
19256,18616,11979,36,9394,304,47859,-80.506,-82.951,2.445,1.030370407,2280,2399.934999,119.934999,0
12339,16833,15941,44,7022,266,47625,-80.402,-81.149,0.747,1.009290814,2322,2399.934999,77.934999,0
15963,16637,13552,44,7214,271,47837,-80.357,-81.145,0.788,1.00980624,2336,2399.934999,63.934999,0
18237,14758,9585,40,7421,278,47602,-80.258,-82.456,2.198,1.027386678,2266,2399.934999,133.934999,0
17596,17170,11751,48,7986,267,47854,-80.928,-81.436,0.508,1.006277185,2359,2399.934999,40.934999,0
17936,15382,10355,40,7413,273,47663,-80.411,-82.768,2.357,1.02931191,2284,2399.934999,115.934999,0
17784,16555,13107,36,7855,277,47967,-80.536,-81.23,0.694,1.008617264,2289,2399.934999,110.934999,0
13967,18097,13993,40,7350,273,47706,-80.374,-81.1,0.726,1.009032772,2280,2399.934999,119.934999,0
16085,18097,13068,48,7658,275,47652,-80.489,-81.264,0.775,1.009628645,2327,2399.934999,72.934999,0
19204,17835,10603,48,9175,296,47866,-80.635,-82.861,2.226,1.027605878,2303,2399.934999,96.934999,0
16866,16886,10316,44,6981,264,47674,-80.442,-81.127,0.685,1.008515452,2359,2399.934999,40.934999,0
12387,16867,14999,44,6761,264,47631,-80.303,-81.042,0.739,1.009202645,2289,2399.934999,110.934999,0
17881,19042,14000,44,9083,302,47717,-80.417,-81.096,0.679,1.008443488,2256,2399.934999,143.934999,0
16897,17017,10560,48,7049,264,47800,-80.484,-81.194,0.71,1.008821629,2341,2399.934999,58.934999,0
16367,18134,13116,48,7760,277,47841,-80.484,-81.268,0.784,1.009741067,2359,2399.934999,40.934999,0
18996,17025,10586,48,8687,295,47926,-80.427,-82.687,2.26,1.028100016,2280,2399.934999,119.934999,0
15795,17251,13551,44,7310,270,47708,-80.446,-81.27,0.824,1.010242896,2313,2399.934999,86.934999,0
17056,16712,10438,40,7182,266,47735,-80.499,-81.082,0.583,1.007242326,2327,2399.934999,72.934999,0
16905,16917,13291,48,7690,268,47906,-80.731,-81.439,0.708,1.008769865,2345,2399.934999,54.934999,0
16243,18002,11920,44,7891,282,47857,-80.401,-82.888,2.487,1.030932451,2275,2399.934999,124.934999,0
11891,16883,15761,36,7017,266,47881,-80.398,-81.054,0.656,1.008159407,2327,2399.934999,72.934999,0
19348,18719,11462,48,9660,306,47672,-80.57,-82.87,2.3,1.028546605,2322,2399.934999,77.934999,0
16831,16806,9957,48,7007,263,47868,-80.491,-81.088,0.597,1.007416978,2308,2399.934999,91.934999,0
16138,17617,12187,36,7627,277,47917,-80.409,-82.979,2.57,1.031961596,2341,2399.934999,58.934999,0
16697,16869,13286,44,7602,265,47712,-80.779,-81.486,0.707,1.008752275,2322,2399.934999,77.934999,0
16221,18313,12402,40,8004,288,47727,-80.28,-82.836,2.556,1.031838565,2322,2399.934999,77.934999,0
14776,16647,13865,32,6960,269,47641,-80.266,-81.038,0.772,1.00961802,2308,2399.934999,91.934999,0
17640,19797,17426,44,10201,317,47761,-80.5,-81.268,0.768,1.009540373,2275,2399.934999,124.934999,0
13123,17768,18308,40,8827,292,47616,-80.585,-81.106,0.521,1.006465223,2298,2399.934999,101.934999,0
13789,17428,13726,40,6934,267,47834,-80.314,-81.069,0.755,1.009400603,2270,2399.934999,129.934999,0
17427,18369,16151,44,9196,296,47892,-80.645,-81.386,0.741,1.009188418,2294,2399.934999,105.934999,0
17011,17763,12202,40,7710,271,47726,-80.646,-81.373,0.727,1.009014706,2364,2399.934999,35.934999,0
15101,18724,15644,36,8313,283,47633,-80.596,-81.38,0.784,1.00972753,2261,2399.934999,138.934999,0
7037,16357,17619,76,9334,912,47686,-90.935,-92.036,1.101,1.012107549,12602,12694.61988,92.61988,0
13207,18640,12669,68,9845,943,47920,-90.877,-92.11,1.233,1.013567789,12611,12694.61988,83.61988,0
15217,19377,12824,72,11135,993,47858,-90.963,-92.194,1.231,1.013532975,12588,12694.61988,106.61988,0
11356,17576,12992,64,8052,820,47908,-89.217,-92.813,3.596,1.04030622,12616,12694.61988,78.61988,0
12242,18230,12973,68,9098,902,47658,-90.92,-92.288,1.368,1.015046194,12597,12694.61988,97.61988,0
13916,18115,11020,84,9440,903,47994,-89.071,-92.23,3.159,1.035466089,12588,12694.61988,106.61988,0
11464,19551,16053,84,11759,1068,47632,-90.567,-93.561,2.994,1.033058399,12602,12694.61988,92.61988,0
7223,15334,18005,68,9163,882,47681,-89.146,-92.214,3.068,1.034415453,12625,12694.61988,69.61988,0
8353,16415,16503,68,8639,842,47941,-89.293,-92.618,3.325,1.037236961,12578,12694.61988,116.61988,0
12912,19394,13583,68,10528,1000,47851,-90.658,-93.877,3.219,1.035507071,12620,12694.61988,74.61988,0
7714,17478,17495,72,9977,933,47817,-89.027,-92.129,3.102,1.034843362,12573,12694.61988,121.61988,0
12948,16675,11099,68,7511,830,47985,-90.81,-92.428,1.618,1.017817421,12606,12694.61988,88.61988,0
10601,16655,12822,60,7594,842,47709,-90.733,-92.19,1.457,1.016058105,12606,12694.61988,88.61988,0
6703,14877,17918,64,8973,902,47936,-90.86,-93.844,2.984,1.032841735,12606,12694.61988,88.61988,0
17794,19800,11314,72,12581,1058,47743,-90.942,-93.995,3.053,1.033570847,12611,12694.61988,83.61988,0
11168,18152,14086,64,8746,865,47966,-89.112,-92.666,3.554,1.039882395,12606,12694.61988,88.61988,0
8750,17570,17871,76,9811,924,47688,-89.038,-92.426,3.388,1.038051169,12611,12694.61988,83.61988,0
13704,19303,13738,68,10747,974,47655,-90.976,-92.234,1.258,1.013827823,12606,12694.61988,88.61988,0
10434,18902,17375,80,11430,1016,47941,-90.877,-93.975,3.098,1.034090034,12578,12694.61988,116.61988,0
12656,19047,13563,64,10465,983,47658,-90.781,-93.902,3.121,1.034379441,12602,12694.61988,92.61988,0
8571,16731,16352,68,8513,847,47943,-89.178,-92.631,3.453,1.038720312,12616,12694.61988,78.61988,0
9475,17896,15128,64,9156,913,47699,-90.842,-92.104,1.262,1.013892252,12583,12694.61988,111.61988,0
12233,17894,13182,64,8545,860,47717,-89.062,-92.656,3.594,1.040353911,12616,12694.61988,78.61988,0
14305,19492,13132,68,10550,990,47921,-90.754,-92.138,1.384,1.015250017,12625,12694.61988,69.61988,0
13864,17095,10411,72,8113,887,47675,-90.568,-92.03,1.462,1.016142567,12564,12694.61988,130.61988,0
8317,17295,16015,64,8986,902,47626,-90.866,-92.113,1.247,1.013723505,12630,12694.61988,64.61988,0
15761,19901,13414,68,11825,1011,47855,-89.068,-92.326,3.258,1.036578794,12606,12694.61988,88.61988,0
13836,19909,16052,72,12340,1043,47641,-90.982,-92.165,1.183,1.013002572,12578,12694.61988,116.61988,0
12484,17548,11709,76,7913,852,47857,-90.809,-92.439,1.63,1.017949763,12588,12694.61988,106.61988,0
10216,18836,15226,68,9670,958,47706,-90.662,-92.027,1.365,1.015055922,12592,12694.61988,102.61988,0
16643,19751,12835,64,12260,1048,47859,-90.912,-92.053,1.141,1.012550598,12606,12694.61988,88.61988,0
12846,20316,19295,76,14797,1196,47820,-90.582,-93.482,2.9,1.032015191,12592,12694.61988,102.61988,0
11359,17542,13193,68,8004,829,47650,-89.097,-92.747,3.65,1.040966587,12611,12694.61988,83.61988,0
14975,18693,10876,64,10360,980,47805,-90.764,-93.836,3.072,1.033846018,12583,12694.61988,111.61988,0
8373,18229,18332,76,10891,1010,47690,-90.719,-93.856,3.137,1.034579305,12597,12694.61988,97.61988,0
10933,17759,13851,68,8356,839,47965,-89.179,-92.755,3.576,1.040099126,12564,12694.61988,130.61988,0
14779,16364,9687,60,7866,809,47998,-89.233,-92.735,3.502,1.039245571,12611,12694.61988,83.61988,0
9693,19082,17771,64,11391,1028,47885,-90.76,-93.906,3.146,1.034662847,12583,12694.61988,111.61988,0
13773,16578,10043,56,7565,839,47995,-90.747,-92.308,1.561,1.017201671,12630,12694.61988,64.61988,0
9401,17271,15082,64,8374,841,47696,-89.168,-92.646,3.478,1.039005024,12611,12694.61988,83.61988,0
10828,19568,17805,72,11946,1057,47949,-90.725,-93.901,3.176,1.035006889,12588,12694.61988,106.61988,0
9103,17819,18202,60,10512,947,47942,-89.124,-92.376,3.252,1.036488488,12597,12694.61988,97.61988,0
14064,19277,12777,68,10504,1008,47668,-90.579,-93.839,3.26,1.035990682,12606,12694.61988,88.61988,0
7802,16508,16737,72,8672,860,47621,-89.126,-92.448,3.322,1.037273074,12592,12694.61988,102.61988,0
8943,17701,16525,60,9245,873,47883,-89.273,-92.676,3.403,1.038119028,12602,12694.61988,92.61988,0
12762,16542,10782,64,7413,835,47668,-90.701,-92.251,1.55,1.017089117,12583,12694.61988,111.61988,0
9270,16768,18602,64,10530,958,47939,-89.032,-92.164,3.132,1.035178363,12611,12694.61988,83.61988,0
7647,15588,18156,64,9110,882,47744,-89.12,-92.351,3.231,1.036254488,12611,12694.61988,83.61988,0
12747,19920,18162,76,13293,1089,47693,-90.93,-92.009,1.079,1.011866271,12559,12694.61988,135.61988,0
9697,18669,18491,76,11853,1052,47753,-90.733,-93.765,3.032,1.033416728,12564,12694.61988,130.61988,0
13193,17259,11363,64,7966,812,47986,-89.256,-92.857,3.601,1.040344627,12606,12694.61988,88.61988,0
9966,16611,14219,64,7689,808,47952,-89.145,-92.726,3.581,1.040170509,12588,12694.61988,106.61988,0
13614,17582,11233,64,8242,844,47671,-89.068,-92.661,3.593,1.040339965,12611,12694.61988,83.61988,0
12771,20072,17955,84,12544,1050,47887,-90.995,-92.322,1.327,1.014583219,12583,12694.61988,111.61988,0
13285,19259,13844,72,10704,1016,47656,-90.592,-93.808,3.216,1.035499823,12588,12694.61988,106.61988,0
8653,18505,17922,60,10708,993,47690,-90.793,-92.004,1.211,1.013338033,12573,12694.61988,121.61988,0
13010,18119,12483,64,8905,864,47789,-89.201,-92.681,3.48,1.039013016,12588,12694.61988,106.61988,0
17028,19738,12188,76,12256,1093,47866,-90.546,-93.668,3.122,1.034479712,12611,12694.61988,83.61988,0
7639,15609,17866,64,8836,871,47873,-89.097,-92.391,3.294,1.036970942,12611,12694.61988,83.61988,0
10657,16850,13733,56,7704,809,47894,-89.143,-92.78,3.637,1.040799614,12583,12694.61988,111.61988,0
8597,17453,16511,64,9221,918,47628,-90.826,-92.139,1.313,1.014456213,12564,12694.61988,130.61988,0
18045,20013,12715,80,13126,1086,47607,-90.899,-92.026,1.127,1.012398376,12597,12694.61988,97.61988,0
10606,18046,14964,64,8921,873,47958,-89.118,-92.648,3.53,1.039610404,12606,12694.61988,88.61988,0
10925,18343,14502,60,9108,880,47771,-89.139,-92.605,3.466,1.038883093,12573,12694.61988,121.61988,0
13232,16644,11072,64,7633,803,47601,-89.167,-92.76,3.593,1.040295176,12569,12694.61988,125.61988,0
9450,17920,19635,80,12685,1091,47683,-90.711,-93.512,2.801,1.030878284,12597,12694.61988,97.61988,0
12368,19637,15411,72,11260,1022,47899,-90.761,-93.97,3.209,1.035356596,12569,12694.61988,125.61988,0
9647,17136,14970,68,8269,843,47693,-89.093,-92.602,3.509,1.03938581,12611,12694.61988,83.61988,0
13576,16590,10542,64,7593,788,47798,-89.308,-92.893,3.585,1.040141981,12606,12694.61988,88.61988,0
9495,17961,15648,60,9175,939,47699,-90.607,-93.986,3.379,1.037292924,12616,12694.61988,78.61988,0
12600,16439,11268,60,7122,788,47854,-89.03,-92.779,3.749,1.042109401,12597,12694.61988,97.61988,0
14357,19815,13747,72,11381,1048,47789,-90.589,-93.816,3.227,1.035622427,12573,12694.61988,121.61988,0
7936,15612,17589,60,8809,868,47937,-89.113,-92.386,3.273,1.036728648,12573,12694.61988,121.61988,0
7230,16188,17099,72,8742,857,47686,-89.191,-92.43,3.239,1.036315323,12602,12694.61988,92.61988,0
7667,16461,16973,68,8853,859,47750,-89.226,-92.488,3.262,1.036558851,12597,12694.61988,97.61988,0
12074,17796,12269,60,8337,865,47853,-90.904,-92.394,1.49,1.016390918,12592,12694.61988,102.61988,0
14426,16480,9759,68,7491,798,47997,-89.14,-92.816,3.676,1.041238501,12606,12694.61988,88.61988,0
11529,17045,11953,72,7601,832,47722,-90.841,-92.388,1.547,1.017029755,12583,12694.61988,111.61988,0
11838,16853,11785,60,7399,824,47852,-90.808,-92.446,1.638,1.018038058,12588,12694.61988,106.61988,0
12902,18736,13194,72,9665,949,47786,-90.741,-92.113,1.372,1.015119957,12573,12694.61988,121.61988,0
10762,18412,14089,64,9110,897,47968,-90.974,-92.355,1.381,1.015180161,12564,12694.61988,130.61988,0
7476,15787,17850,64,9464,923,47683,-90.891,-93.906,3.015,1.033171601,12611,12694.61988,83.61988,0
13090,18162,12128,68,8630,907,47665,-90.643,-92.225,1.582,1.017453085,12573,12694.61988,121.61988,0
12841,18256,12412,68,8803,906,47983,-90.738,-92.261,1.523,1.016784589,12611,12694.61988,83.61988,0
5808,14882,16622,64,7955,857,47809,-90.781,-93.855,3.074,1.033861711,12588,12694.61988,106.61988,0
7803,17074,18311,64,10037,968,47749,-90.733,-93.916,3.183,1.035080952,12592,12694.61988,102.61988,0
13982,17571,10885,60,8447,846,47610,-89.154,-92.655,3.501,1.03926913,12606,12694.61988,88.61988,0
12872,16542,10882,64,7497,837,47858,-90.729,-92.269,1.54,1.016973625,12592,12694.61988,102.61988,0
14170,19390,12437,80,10404,1001,47864,-90.598,-93.893,3.295,1.036369456,12602,12694.61988,92.61988,0
12312,18679,12923,60,9480,944,47597,-90.703,-92.005,1.302,1.014354542,12588,12694.61988,106.61988,0
7505,15136,17533,68,8573,852,47745,-89.157,-92.38,3.223,1.036149713,12602,12694.61988,92.61988,0
10411,16641,13206,60,7629,837,47898,-90.805,-92.285,1.48,1.016298662,12564,12694.61988,130.61988,0
13915,18978,12863,56,9971,933,47984,-89.024,-92.431,3.407,1.038270579,12602,12694.61988,92.61988,0
8710,17853,16556,64,9258,933,47885,-90.702,-92.114,1.412,1.015567463,12578,12694.61988,116.61988,0
8836,16939,18431,72,10470,957,47683,-89.016,-92.121,3.105,1.03488137,12588,12694.61988,106.61988,0
